Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
10100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
10200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
10300	3	2	7	1	2	3	4	4	2	7	4	2	4	4
10400	2	2	5	1	2	3	4	4	2	5	4	2	4	4
10500	1	2	1	1	1	3	4	4	1	1	4	1	4	4
10600	2	2	1	1	1	3	4	4	1	5	4	1	4	4
10700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
10800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
10900	5	2	1	1	1	3	4	4	1	5	4	1	4	4
11000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
11100	2	2	2	1	7	3	4	4	2	2	4	7	4	4
11200	1	2	1	1	1	3	4	4	1	1	4	1	4	4
11300	5	2	1	1	1	3	4	4	1	5	4	1	4	4
11400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
11500	2	2	2	1	2	3	4	4	5	2	4	5	4	4
11600	1	2	1	1	1	3	4	4	1	1	4	1	4	4
11700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
11800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
11900	2	2	5	1	4	3	4	4	4	5	4	4	4	4
12000	1	2	1	1	1	3	4	4	1	1	4	1	4	4
12100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
12200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
12300	1	2	1	1	1	3	4	4	1	1	4	1	4	4
12400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
12500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
12600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
12700	2	2	5	1	4	3	4	4	4	5	4	4	4	4
12800	2	2	1	1	3	3	4	4	3	5	4	3	4	4
12900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
13000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
13100	1	2	1	1	2	3	4	4	4	1	4	9	4	4
13200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
13300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
13400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
13500	2	2	2	1	3	3	4	4	2	2	4	7	4	4
13600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
13700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
13800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
13900	4	2	6	1	3	3	4	4	3	13	4	3	4	4
14000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
14100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
14200	3	2	3	1	3	3	4	4	3	3	4	3	4	4
14300	2	2	1	1	3	3	4	4	3	5	4	3	4	4
14400	4	2	2	1	3	3	4	4	3	9	4	3	4	4
