Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
2800	-17023.36	-17003.21	-20.15065	33.53349	0.251003	0.253112	0.251934	0.243951	0.08616154	5.28848	0.11565	0.105887	4.34097	0.0141149	0.000308669	0.000282611	0.011586	0.0375924	0.962408	0.02073357	0.01306318	2.96123	0.926424	0	0.7553747	3.385097	1	1	1	1.083942	0.9624076	0.03759245	24.5041	0.002668991	3.385097	0.789827	0.935744	1.04724	1.22718
2900	-17021.59	-17004.57	-17.01555	49.67126	0.250582	0.244965	0.251483	0.25297	0.04022591	1.26913	0.0729285	0.0801018	1.119	0.0101454	0.00058299	0.000640334	0.00894531	0.524424	0.475576	0.0253958	0.01501754	3.16682	1.02958	0	0.4588427	3.819008	1	1	1	1.162165	0.4755763	0.5244237	90.88528	0.007993997	3.819008	0.825848	0.948363	1.04015	1.18564
3000	-17026.66	-17008.38	-18.28433	5.73244	0.255376	0.256663	0.243822	0.244139	0.2800926	1.03264	0.104222	0.0673054	1.0656	0.0103548	0.00104509	0.000674907	0.0106853	0.280349	0.719651	0.06013329	0.008570571	3.30112	0.868979	0	0.8635187	3.524208	1	1	1	1.063666	0.7196513	0.2803487	44.37759	0.01002754	3.524208	0.52992	0.819633	1.08185	1.5686
3100	-17020.09	-17004.21	-15.87632	15.61198	0.250615	0.250018	0.25493	0.244438	0.1087865	2.75561	0.128026	0.0842735	0.861423	0.0171534	0.000796953	0.000524595	0.00536229	0.623673	0.376327	0.02655869	0.001610386	2.7475	0.691354	0	0.626599	3.212017	1	1	1	1.004182	0.3763266	0.6236734	25.97788	0.006224915	3.212017	0.699118	0.900598	1.06295	1.33734
3200	-17023.38	-17004.68	-18.70473	0.8317157	0.247658	0.245557	0.256411	0.250374	0.03865032	2.61771	0.113177	0.052427	0.158227	0.0161867	0.000699839	0.000324185	0.000978402	0.539233	0.460767	0.114062	0.002179061	3.76523	1.10417	0	1.204989	3.916625	1	1	1	1.189727	0.4607673	0.5392327	57.88603	0.006183552	3.916625	0.102287	0.419596	0.96537	2.51275
3300	-17022.78	-17007.44	-15.34726	46.90215	0.249456	0.24366	0.251591	0.255293	0.03102154	1.56524	0.11759	0.111966	0.356268	0.0135113	0.00101505	0.000966497	0.00307534	0.470538	0.529462	0.002890595	0.01180365	2.6755	0.743173	0	1.17827	3.995152	1	1	1	1.309426	0.5294623	0.4705377	64.27715	0.00863208	3.995152	0.820981	0.9467	1.04113	1.19119
3400	-17027.82	-17006.18	-21.64399	17.60539	0.257878	0.250065	0.256167	0.23589	0.1554497	1.90087	0.0170561	0.0205368	0.372696	0.0195787	0.000175675	0.000211526	0.00383871	0.136157	0.863843	0.007047389	0.01031697	2.84461	1.36569	0	0.5659047	3.161812	1	1	1	1.105392	0.8638435	0.1361565	59.71402	0.01029984	3.161812	0.715395	0.907281	1.06037	1.31695
3500	-17023.16	-17006.29	-16.87114	19.41972	0.253754	0.251304	0.241699	0.253243	0.04766555	2.87554	0.0625821	0.0619575	0.813687	0.0170529	0.000371131	0.000367428	0.00482542	0.188218	0.811782	0.02985273	0.0042503	2.55326	1.3905	0	0.6560638	3.641276	1	1	1	1.203267	0.8117816	0.1882184	21.75913	0.005930315	3.641276	0.728093	0.912377	1.05829	1.30124
3600	-17027.9	-17009.08	-18.81901	6.488725	0.253354	0.25005	0.247689	0.248907	0.1009961	5.12615	0.183725	0.296532	0.586201	0.0152463	0.00054644	0.000881954	0.00174349	0.163857	0.836143	0.09376444	0.026477	2.9403	0.536815	0	0.6250593	3.991089	1	1	1	1.523377	0.836143	0.163857	74.74342	0.002974226	3.991089	0.554194	0.832692	1.08014	1.53297
3700	-17022.2	-17005.79	-16.41138	37.87914	0.25521	0.24148	0.255548	0.247763	0.1097751	5.41323	0.261836	0.173262	0.544874	0.0173522	0.000839322	0.000555397	0.00174661	0.854264	0.145736	0.000821586	0.01015108	2.74293	0.543389	0	0.9069294	3.710646	1	1	1	1.066771	0.1457355	0.8542645	41.13478	0.003205527	3.710646	0.80169	0.93998	1.04496	1.21337
3800	-17024.2	-17004.66	-19.5391	37.5391	0.24582	0.251349	0.251074	0.251757	0.1075524	10.8247	0.17396	0.401668	1.12208	0.0215553	0.000346406	0.000799841	0.0022344	0.852485	0.147515	0.0144757	0.0002697178	2.87986	0.925907	0	0.797341	3.009498	1	1	1	1.161898	0.1475153	0.8524847	42.35639	0.001991299	3.009498	0.800834	0.939677	1.04512	1.21437
3900	-17027.5	-17007.58	-19.92502	18.13848	0.251186	0.249663	0.253448	0.245703	0.09533413	10.9555	0.396107	0.426494	0.947875	0.0188984	0.00068329	0.000735707	0.0016351	0.176483	0.823517	0.01976001	0.001678806	3.39122	1.46609	0	1.125735	3.498264	1	1	1	1.054982	0.8235168	0.1764832	45.93723	0.001725012	3.498264	0.719312	0.908864	1.05974	1.31208
4000	-17025.75	-17003.96	-21.78302	18.59841	0.253018	0.252613	0.252014	0.242355	0.3970093	8.85931	0.115798	0.246087	0.177228	0.0182662	0.000238753	0.000507383	0.000365409	0.221413	0.778587	0.008790893	0.003297239	2.88156	0.678472	0	0.5202476	3.672763	1	1	1	1.178832	0.7785872	0.2214128	39.35571	0.002061806	3.672763	0.722563	0.91017	1.05921	1.30806
4100	-17027.36	-17004.36	-23.00044	31.84781	0.257588	0.252754	0.246703	0.242955	0.1988357	10.4151	0.332928	0.438289	0.542874	0.0156776	0.000501147	0.000659745	0.000817173	0.354362	0.645638	0.2056421	0.002332786	3.34692	0.60364	0	0.5435135	3.856747	1	1	1	1.196634	0.6456377	0.3543623	71.00881	0.001505273	3.856747	0.784608	0.933856	1.04823	1.2333
4200	-17024.64	-17002.56	-22.07978	8.384545	0.251839	0.248007	0.254694	0.245461	0.0311437	8.94882	0.385254	0.299178	0.484648	0.0192025	0.000826685	0.000641982	0.00103997	0.946556	0.0534436	0.09516881	0.0008917773	2.71984	0.565998	0	1.987176	3.330402	1	1	1	1.145949	0.05344362	0.9465564	83.17768	0.002145819	3.330402	0.601395	0.856599	1.07578	1.46623
4300	-17030.49	-17005.72	-24.76839	30.98159	0.255659	0.245757	0.249752	0.248832	0.06275341	4.81115	0.048267	0.135428	2.74393	0.0146145	0.000146617	0.000411381	0.00833504	0.777985	0.222015	0.1615253	0.02897253	2.58221	1.35878	0	0.2625465	3.849272	1	1	1	1.053483	0.2220151	0.7779849	57.18051	0.003037632	3.849272	0.781768	0.932822	1.04877	1.23664
4400	-17022.21	-17007.85	-14.3641	9.609171	0.259066	0.249242	0.247018	0.244674	0.05237021	2.98025	0.126465	0.329821	0.604869	0.0140897	0.000597886	0.00155929	0.00285963	0.316513	0.683487	0.02115048	0.0004160044	2.73543	0.674088	0	0.3246122	3.979346	1	1	1	1.046636	0.6834872	0.3165128	5.532975	0.00472769	3.979346	0.624835	0.867795	1.07314	1.43423
4500	-17024.14	-17005.6	-18.53875	49.34725	0.252061	0.250285	0.244547	0.253107	0.05411396	4.30674	0.117911	0.0925964	0.378943	0.0160271	0.000438795	0.000344588	0.0014102	0.573178	0.426822	0.1800841	0.003799556	2.90444	0.907902	0	1.508206	3.660543	1	1	1	1.112354	0.4268222	0.5731778	7.440996	0.003721398	3.660543	0.825299	0.948176	1.04026	1.18627
4600	-17024.53	-17005.71	-18.81458	21.59566	0.260485	0.244055	0.250969	0.244491	0.01765336	7.66171	0.205248	0.145959	0.624757	0.0166698	0.000446563	0.000317567	0.0013593	0.640778	0.359222	0.05634858	0.00438965	2.79032	0.667464	0	1.63864	3.683565	1	1	1	1.325543	0.3592218	0.6407782	10.04891	0.002175728	3.683565	0.741262	0.917554	1.05606	1.28512
4700	-17028.31	-17008.36	-19.94879	27.48183	0.252922	0.257604	0.250343	0.239131	0.1274365	7.12035	0.111577	0.119691	0.0631385	0.0161222	0.000252636	0.000271009	0.000142961	0.176201	0.823799	0.09648146	0.006960505	2.77047	0.59163	0	1.400139	3.6284	1	1	1	1.129449	0.8237988	0.1762012	19.84221	0.002264237	3.6284	0.769015	0.92812	1.05113	1.25173
4800	-17025.75	-17005	-20.74631	18.51638	0.249899	0.258447	0.249392	0.242262	0.01619604	6.05474	0.256374	0.165889	1.44818	0.0139758	0.000591772	0.000382911	0.00334276	0.114106	0.885894	0.0694868	0.0003200308	3.18263	0.54338	0	2.289668	3.861226	1	1	1	1.228437	0.885894	0.114106	9.460487	0.002308242	3.861226	0.721991	0.909941	1.0593	1.30877
4900	-17023.88	-17005.3	-18.57337	39.33472	0.248797	0.245576	0.255746	0.249881	0.05169794	5.23279	0.149118	0.103987	1.62952	0.0162542	0.000463191	0.000323005	0.00506164	0.109449	0.890551	0.02532325	0.01497215	2.5683	0.553827	0	0.6743508	3.655378	1	1	1	1.002579	0.8905509	0.1094491	64.14703	0.003106213	3.655378	0.805231	0.941229	1.04426	1.20928
5000	-17028.3	-17007.64	-20.66441	35.17879	0.257044	0.243399	0.250139	0.249418	0.1073816	5.79961	0.26156	0.41604	3.3504	0.0122305	0.000551588	0.000877363	0.00706547	0.38471	0.61529	0.04476803	0.01874828	3.29638	0.811086	0	0.9705835	3.628035	1	1	1	1.264799	0.61529	0.38471	43.57554	0.002108843	3.628035	0.794567	0.937446	1.04634	1.22165
5100	-17024.8	-17007.99	-16.80545	23.00862	0.247156	0.253485	0.247503	0.251855	0.1892283	6.49624	0.240248	0.428352	0.401451	0.0153558	0.000567896	0.00101253	0.000948946	0.202237	0.797763	0.03749647	0.009676099	2.89592	0.617642	0	1.168399	3.914502	1	1	1	1.231038	0.7977635	0.2022365	5.909936	0.00236379	3.914502	0.748841	0.920486	1.05474	1.27593
5200	-17022.58	-17003.5	-19.0738	24.53764	0.25068	0.255868	0.250823	0.242629	0.04620339	8.71008	0.331466	0.23478	0.930054	0.0157329	0.000598724	0.000424081	0.00167995	0.127465	0.872535	0.02632579	0.004654083	3.22702	0.925673	0	1.528475	3.957394	1	1	1	1.125123	0.8725348	0.1274652	26.65958	0.001806291	3.957394	0.756328	0.923347	1.05342	1.2669
5300	-17022.9	-17004.38	-18.51884	39.51219	0.247833	0.254264	0.247166	0.250737	0.0389455	8.79218	0.20183	0.155534	0.774297	0.0158944	0.000364866	0.000281173	0.00139977	0.406921	0.593079	0.08318907	0.01064309	3.63208	0.678647	0	0.6551825	3.902585	1	1	1	1.061555	0.5930789	0.4069211	24.14779	0.001807792	3.902585	0.80565	0.941376	1.04418	1.20879
5400	-17023.63	-17004.86	-18.77125	9.705207	0.255351	0.253792	0.242809	0.248048	0.06185884	5.26843	0.13126	0.11442	1.4144	0.0165339	0.000411933	0.000359084	0.00443879	0.946773	0.053227	0.03790934	0.01146994	2.5429	0.517594	0	1.353779	3.515733	1	1	1	1.285841	0.05322702	0.946773	23.51437	0.003138291	3.515733	0.6265	0.868574	1.07294	1.43199
5500	-17025.6	-17007.17	-18.43619	49.45507	0.25171	0.25513	0.249974	0.243186	0.1376044	3.5277	0.0626481	0.14827	0.450553	0.0166215	0.00029518	0.000698609	0.00212288	0.866435	0.133565	0.03350627	0.002983658	2.76397	1.42141	0	1.794677	3.77271	1	1	1	1.244637	0.1335645	0.8664355	20.80011	0.004711719	3.77271	0.825483	0.948238	1.04022	1.18606
