Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5
27400	2	4	2	4	3	3	3	2	3	3
27500	4	4	1	4	3	3	3	4	3	3
27600	1	4	1	4	3	3	3	1	3	3
27700	5	4	1	4	3	3	3	5	3	3
27800	2	4	2	4	3	3	3	2	3	3
27900	2	4	2	4	3	3	3	2	3	3
28000	1	4	4	4	3	3	3	4	3	3
28100	3	4	2	4	3	3	3	6	3	3
28200	1	4	1	4	3	3	3	1	3	3
28300	1	4	1	4	3	3	3	1	3	3
28400	1	4	1	4	3	3	3	1	3	3
28500	1	4	1	4	3	3	3	1	3	3
28600	3	4	3	4	3	3	3	3	3	3
28700	2	4	2	4	3	3	3	2	3	3
28800	2	4	1	4	3	3	3	4	3	3
28900	2	4	2	4	3	3	3	2	3	3
29000	5	4	2	4	3	3	3	7	3	3
29100	2	4	2	4	3	3	3	2	3	3
29200	4	4	2	4	3	3	3	4	3	3
29300	5	4	1	4	3	3	3	5	3	3
29400	2	4	3	4	6	3	3	6	3	3
29500	3	4	3	4	3	3	3	3	3	3
29600	2	4	3	4	3	3	3	6	3	3
29700	3	4	3	4	3	3	3	3	3	3
29800	3	4	3	4	3	3	3	3	3	3
29900	6	4	3	4	3	3	3	6	3	3
30000	2	4	3	4	3	3	3	6	3	3
30100	3	4	3	4	3	3	3	3	3	3
30200	1	4	5	4	3	3	3	5	3	3
30300	1	4	1	4	3	3	3	1	3	3
30400	2	4	2	4	3	3	3	2	3	3
30500	3	4	3	4	3	3	3	3	3	3
30600	1	4	3	4	3	3	3	5	3	3
30700	1	4	1	4	3	3	3	1	3	3
30800	2	4	1	4	3	3	3	4	3	3
30900	3	4	2	4	3	3	3	6	3	3
31000	2	4	2	4	3	3	3	2	3	3
31100	2	4	4	4	3	3	3	4	3	3
31200	3	4	3	4	3	3	3	3	3	3
31300	2	4	4	4	3	3	3	4	3	3
31400	1	4	1	4	3	3	3	1	3	3
31500	1	4	5	4	3	3	3	5	3	3
31600	1	4	2	4	3	3	3	4	3	3
31700	1	4	1	4	3	3	3	1	3	3
31800	2	4	2	4	3	3	3	2	3	3
31900	2	4	2	4	3	3	3	2	3	3
32000	1	4	1	4	3	3	3	1	3	3
32100	1	4	1	4	3	3	3	1	3	3
32200	1	4	1	4	3	3	3	1	3	3
32300	1	4	2	4	3	3	3	4	3	3
32400	2	4	1	4	3	3	3	4	3	3
32500	1	4	1	4	3	3	3	1	3	3
32600	2	4	2	4	3	3	3	2	3	3
32700	2	4	5	4	3	3	3	7	3	3
32800	1	4	2	4	3	3	3	4	3	3
32900	1	4	1	4	3	3	3	1	3	3
33000	2	4	2	4	3	3	3	2	3	3
33100	3	4	3	4	3	3	3	3	3	3
33200	1	4	1	4	3	3	3	1	3	3
33300	3	4	1	4	3	3	3	5	3	3
33400	1	4	3	4	3	3	3	5	3	3
33500	2	4	2	4	3	3	3	2	3	3
33600	2	4	2	4	3	3	3	2	3	3
33700	1	4	1	4	3	3	3	1	3	3
33800	2	4	4	4	3	3	3	4	3	3
33900	1	4	1	4	3	3	3	1	3	3
34000	2	4	2	4	3	3	3	2	3	3
34100	3	4	2	4	3	3	3	6	3	3
34200	4	4	1	4	3	3	3	4	3	3
34300	1	4	2	4	3	3	3	4	3	3
34400	2	4	2	4	3	3	3	2	3	3
34500	1	4	1	4	3	3	3	1	3	3
34600	4	4	2	4	3	3	3	4	3	3
34700	4	4	2	4	3	3	3	4	3	3
34800	2	4	2	4	3	3	3	2	3	3
34900	4	4	1	4	3	3	3	4	3	3
35000	4	4	1	4	3	3	3	4	3	3
35100	4	4	2	4	3	3	3	4	3	3
35200	1	4	1	4	3	3	3	1	3	3
35300	1	4	1	4	3	3	3	1	3	3
35400	4	4	1	4	3	3	3	4	3	3
35500	4	4	2	4	3	3	3	4	3	3
35600	2	4	2	4	3	3	3	2	3	3
35700	2	4	2	4	3	3	3	2	3	3
35800	2	4	2	4	3	3	3	2	3	3
35900	1	4	2	4	3	3	3	4	3	3
36000	2	4	6	4	3	3	3	6	3	3
36100	3	4	1	4	3	3	3	5	3	3
36200	2	4	2	4	3	3	3	2	3	3
36300	1	4	1	4	3	3	3	1	3	3
36400	1	4	5	4	3	3	3	5	3	3
36500	2	4	2	4	3	3	3	2	3	3
36600	1	4	7	4	3	3	3	7	3	3
36700	1	4	4	4	3	3	3	4	3	3
36800	2	4	2	4	3	3	3	2	3	3
36900	2	4	6	4	3	3	3	6	3	3
37000	1	4	1	4	3	3	3	1	3	3
37100	2	4	2	4	3	3	3	2	3	3
37200	1	4	1	4	3	3	3	1	3	3
37300	3	4	2	4	2	3	3	2	3	3
37400	3	4	3	4	3	3	3	3	3	3
37500	7	4	1	4	3	3	3	7	3	3
37600	2	4	2	4	3	3	3	2	3	3
37700	1	4	1	4	3	3	3	1	3	3
37800	2	4	7	4	3	3	3	7	3	3
37900	2	4	2	4	3	3	3	2	3	3
38000	2	4	4	4	3	3	3	4	3	3
38100	2	4	6	4	3	3	3	6	3	3
38200	7	4	3	4	3	3	3	7	3	3
38300	2	4	1	4	3	3	3	4	3	3
38400	2	4	7	4	3	3	3	7	3	3
38500	3	4	3	4	3	3	3	3	3	3
38600	6	4	1	4	3	3	3	7	3	3
38700	3	4	1	4	3	3	3	5	3	3
38800	2	4	2	4	3	3	3	2	3	3
38900	2	4	2	4	3	3	3	2	3	3
39000	1	4	1	4	3	3	3	1	3	3
39100	1	4	4	4	3	3	3	4	3	3
39200	1	4	4	4	3	3	3	4	3	3
39300	2	4	2	4	3	3	3	2	3	3
39400	2	4	2	4	3	3	3	2	3	3
39500	2	4	2	4	3	3	3	2	3	3
39600	5	4	2	4	3	3	3	7	3	3
39700	2	4	2	4	3	3	3	2	3	3
39800	3	4	1	4	3	3	3	5	3	3
39900	3	4	3	4	3	3	3	3	3	3
40000	4	4	1	4	3	3	3	4	3	3
40100	2	4	2	4	3	3	3	2	3	3
40200	2	4	2	4	3	3	3	2	3	3
40300	2	4	2	4	3	3	3	2	3	3
40400	5	4	3	4	3	3	3	5	3	3
40500	3	4	3	4	3	3	3	3	3	3
40600	7	4	1	4	3	3	3	7	3	3
40700	3	4	3	4	3	3	3	3	3	3
40800	1	4	1	4	3	3	3	1	3	3
40900	6	4	1	4	3	3	3	7	3	3
41000	3	4	5	4	3	3	3	5	3	3
41100	3	4	3	4	3	3	3	3	3	3
41200	1	4	1	4	3	3	3	1	3	3
41300	3	4	3	4	3	3	3	3	3	3
41400	2	4	2	4	3	3	3	2	3	3
41500	1	4	1	4	3	3	3	1	3	3
41600	4	4	2	4	3	3	3	4	3	3
41700	1	4	1	4	3	3	3	1	3	3
41800	3	4	3	4	3	3	3	3	3	3
41900	3	4	3	4	3	3	3	3	3	3
42000	3	4	3	4	3	3	3	3	3	3
42100	2	4	3	4	6	3	3	6	3	3
42200	3	4	3	4	5	3	3	5	3	3
42300	7	4	3	4	3	3	3	7	3	3
42400	3	4	3	4	3	3	3	3	3	3
42500	5	4	3	4	3	3	3	5	3	3
42600	1	4	1	4	3	3	3	1	3	3
42700	4	4	2	4	3	3	3	4	3	3
42800	1	4	5	4	3	3	3	5	3	3
42900	1	4	1	4	3	3	3	1	3	3
43000	1	4	1	4	3	3	3	1	3	3
43100	7	4	2	4	3	3	3	7	3	3
43200	5	4	1	4	3	3	3	5	3	3
43300	2	4	2	4	3	3	3	2	3	3
43400	1	4	1	4	3	3	3	1	3	3
43500	1	4	1	4	3	3	3	1	3	3
43600	1	4	1	4	3	3	3	1	3	3
43700	1	4	1	4	3	3	3	1	3	3
43800	3	4	3	4	3	3	3	3	3	3
43900	2	4	2	4	3	3	3	2	3	3
44000	7	4	1	4	3	3	3	7	3	3
44100	2	4	2	4	3	3	3	2	3	3
44200	1	4	1	4	3	3	3	1	3	3
44300	2	4	2	4	3	3	3	2	3	3
44400	2	4	2	4	3	3	3	2	3	3
44500	1	4	1	4	3	3	3	1	3	3
44600	2	4	2	4	3	3	3	2	3	3
44700	1	4	1	4	3	3	3	1	3	3
44800	2	4	6	4	3	3	3	6	3	3
44900	3	4	3	4	3	3	3	3	3	3
45000	3	4	3	4	3	3	3	3	3	3
45100	3	4	3	4	3	3	3	3	3	3
45200	2	4	2	4	3	3	3	2	3	3
45300	3	4	3	4	3	3	3	3	3	3
45400	3	4	3	4	3	3	3	3	3	3
45500	6	4	2	4	3	3	3	6	3	3
45600	1	4	7	4	3	3	3	7	3	3
45700	3	4	3	4	3	3	3	3	3	3
45800	6	4	1	4	3	3	3	7	3	3
45900	3	4	3	4	3	3	3	3	3	3
46000	3	4	3	4	3	3	3	3	3	3
46100	3	4	3	4	3	3	3	3	3	3
46200	1	4	1	4	3	3	3	1	3	3
46300	2	4	2	4	3	3	3	2	3	3
46400	3	4	2	4	3	3	3	6	3	3
46500	1	4	4	4	3	3	3	4	3	3
46600	1	4	1	4	3	3	3	1	3	3
46700	2	4	3	4	3	3	3	6	3	3
46800	1	4	1	4	3	3	3	1	3	3
46900	2	4	6	4	3	3	3	6	3	3
47000	1	4	1	4	3	3	3	1	3	3
47100	2	4	2	4	3	3	3	2	3	3
47200	1	4	1	4	3	3	3	1	3	3
47300	1	4	1	4	3	3	3	1	3	3
47400	2	4	6	4	3	3	3	6	3	3
47500	3	4	1	4	3	3	3	5	3	3
47600	2	4	6	4	3	3	3	6	3	3
47700	1	4	5	4	3	3	3	5	3	3
47800	1	4	1	4	3	3	3	1	3	3
47900	2	4	7	4	3	3	3	7	3	3
48000	3	4	3	4	3	3	3	3	3	3
48100	1	4	1	4	3	3	3	1	3	3
48200	2	4	2	4	3	3	3	2	3	3
48300	1	4	1	4	3	3	3	1	3	3
48400	3	4	3	4	3	3	3	3	3	3
48500	2	4	6	4	3	3	3	6	3	3
48600	2	4	2	4	3	3	3	2	3	3
48700	1	4	1	4	3	3	3	1	3	3
48800	3	4	3	4	3	3	3	3	3	3
48900	3	4	3	4	3	3	3	3	3	3
49000	1	4	2	4	3	3	3	4	3	3
49100	4	4	1	4	3	3	3	4	3	3
49200	2	4	1	4	3	3	3	4	3	3
49300	1	4	1	4	3	3	3	1	3	3
49400	2	4	2	4	3	3	3	2	3	3
49500	5	4	1	4	3	3	3	5	3	3
49600	3	4	3	4	3	3	3	3	3	3
49700	2	4	2	4	3	3	3	2	3	3
49800	3	4	3	4	2	3	3	6	3	3
49900	3	4	1	4	3	3	3	5	3	3
50000	2	4	5	4	3	3	3	7	3	3
50100	3	4	6	4	3	3	3	6	3	3
50200	2	4	2	4	3	3	3	2	3	3
50300	3	4	3	4	3	3	3	3	3	3
50400	3	4	3	4	3	3	3	3	3	3
50500	2	4	2	4	3	3	3	2	3	3
50600	7	4	1	4	3	3	3	7	3	3
50700	3	4	3	4	3	3	3	3	3	3
50800	3	4	3	4	3	3	3	3	3	3
50900	3	4	3	4	3	3	3	3	3	3
51000	2	4	4	4	3	3	3	4	3	3
51100	3	4	3	4	3	3	3	3	3	3
51200	3	4	3	4	3	3	3	3	3	3
51300	6	4	2	4	3	3	3	6	3	3
51400	3	4	3	4	3	3	3	3	3	3
51500	3	4	3	4	3	3	3	3	3	3
51600	3	4	3	4	3	3	3	3	3	3
51700	5	4	2	4	3	3	3	7	3	3
51800	1	4	2	4	3	3	3	4	3	3
51900	2	4	4	4	3	3	3	4	3	3
52000	3	4	3	4	3	3	3	3	3	3
52100	1	4	1	4	3	3	3	1	3	3
52200	1	4	1	4	3	3	3	1	3	3
52300	1	4	1	4	3	3	3	1	3	3
52400	1	4	1	4	3	3	3	1	3	3
52500	2	4	3	4	3	3	3	6	3	3
52600	3	4	3	4	3	3	3	3	3	3
52700	3	4	1	4	3	3	3	5	3	3
52800	3	4	3	4	1	3	3	5	3	3
52900	3	4	3	4	3	3	3	3	3	3
53000	3	4	3	4	3	3	3	3	3	3
53100	3	4	3	4	3	3	3	3	3	3
53200	3	4	3	4	3	3	3	3	3	3
53300	1	4	1	4	3	3	3	1	3	3
53400	3	4	3	4	3	3	3	3	3	3
53500	2	4	2	4	3	3	3	2	3	3
53600	3	4	3	4	3	3	3	3	3	3
53700	3	4	3	4	3	3	3	3	3	3
53800	3	4	2	4	3	3	3	6	3	3
53900	3	4	3	4	3	3	3	3	3	3
54000	3	4	1	4	7	3	3	7	3	3
54100	3	4	3	4	3	3	3	3	3	3
54200	3	4	5	4	1	3	3	5	3	3
54300	3	4	3	4	3	3	3	3	3	3
54400	3	4	3	4	3	3	3	3	3	3
54500	7	4	3	4	3	3	3	7	3	3
54600	1	4	3	4	3	3	3	5	3	3
54700	3	4	2	4	3	3	3	6	3	3
54800	1	4	1	4	3	3	3	1	3	3
54900	1	4	7	4	3	3	3	7	3	3
55000	1	4	1	4	3	3	3	1	3	3
55100	3	4	1	4	3	3	3	5	3	3
55200	2	4	2	4	3	3	3	2	3	3
55300	2	4	2	4	3	3	3	2	3	3
55400	3	4	2	4	3	3	3	6	3	3
55500	5	4	3	4	3	3	3	5	3	3
55600	1	4	5	4	3	3	3	5	3	3
55700	1	4	1	4	3	3	3	1	3	3
55800	1	4	1	4	3	3	3	1	3	3
55900	2	4	4	4	3	3	3	4	3	3
56000	2	4	2	4	3	3	3	2	3	3
56100	2	4	6	4	3	3	3	6	3	3
56200	3	4	4	4	3	3	3	7	3	3
56300	2	4	6	4	3	3	3	6	3	3
56400	2	4	1	4	3	3	3	4	3	3
56500	1	4	4	4	3	3	3	4	3	3
56600	1	4	1	4	3	3	3	1	3	3
56700	4	4	1	4	3	3	3	4	3	3
56800	3	4	6	4	3	3	3	6	3	3
56900	2	4	6	4	3	3	3	6	3	3
57000	1	4	1	4	3	3	3	1	3	3
57100	4	4	2	4	3	3	3	4	3	3
57200	3	4	4	4	3	3	3	7	3	3
57300	1	4	1	4	3	3	3	1	3	3
57400	7	4	2	4	3	3	3	7	3	3
57500	5	4	1	4	3	3	3	5	3	3
57600	5	4	1	4	3	3	3	5	3	3
57700	2	4	2	4	3	3	3	2	3	3
57800	5	4	1	4	3	3	3	5	3	3
57900	6	4	3	4	3	3	3	6	3	3
58000	2	4	2	4	3	3	3	2	3	3
58100	3	4	3	4	3	3	3	3	3	3
58200	3	4	3	4	3	3	3	3	3	3
58300	1	4	5	4	3	3	3	5	3	3
58400	3	4	3	4	3	3	3	3	3	3
58500	3	4	3	4	3	3	3	3	3	3
58600	3	4	1	4	3	3	3	5	3	3
58700	3	4	3	4	3	3	3	3	3	3
58800	2	4	2	4	3	3	3	2	3	3
58900	2	4	2	4	3	3	3	2	3	3
59000	1	4	1	4	3	3	3	1	3	3
59100	1	4	1	4	3	3	3	1	3	3
59200	1	4	2	4	3	3	3	4	3	3
59300	1	4	1	4	3	3	3	1	3	3
59400	2	4	2	4	3	3	3	2	3	3
59500	1	4	1	4	3	3	3	1	3	3
59600	1	4	5	4	3	3	3	5	3	3
59700	1	4	1	4	3	3	3	1	3	3
59800	1	4	1	4	3	3	3	1	3	3
59900	2	4	2	4	3	3	3	2	3	3
60000	1	4	1	4	3	3	3	1	3	3
60100	6	4	2	4	3	3	3	6	3	3
60200	2	4	2	4	3	3	3	2	3	3
60300	2	4	2	4	3	3	3	2	3	3
60400	2	4	2	4	3	3	3	2	3	3
