Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
762100	3	2	10	1	2	3	4	4	12	10	4	12	4	4
762200	3	2	1	1	4	3	4	4	4	6	4	4	4	4
762300	2	2	1	1	3	3	4	4	3	5	4	3	4	4
762400	2	2	5	1	4	3	4	4	4	5	4	4	4	4
762500	5	2	1	1	2	3	4	4	9	5	4	9	4	4
762600	2	2	1	1	2	3	4	4	2	5	4	2	4	4
762700	2	2	1	1	3	3	4	4	1	5	4	6	4	4
762800	2	2	1	1	2	3	4	4	2	5	4	2	4	4
762900	2	2	1	1	4	3	4	4	4	5	4	4	4	4
763000	8	2	4	1	4	3	4	4	4	8	4	4	4	4
763100	2	2	2	1	1	3	4	4	10	2	4	13	4	4
763200	2	2	6	1	2	3	4	4	2	11	4	2	4	4
763300	2	2	1	1	5	3	4	4	3	5	4	11	4	4
763400	2	2	6	1	4	3	4	4	4	11	4	4	4	4
763500	2	2	1	1	1	3	4	4	2	5	4	5	4	4
763600	2	2	1	1	3	3	4	4	3	5	4	3	4	4
763700	2	2	1	1	4	3	4	4	4	5	4	4	4	4
763800	2	2	1	1	1	3	4	4	1	5	4	1	4	4
763900	2	2	5	1	4	3	4	4	4	5	4	4	4	4
764000	4	2	1	1	1	3	4	4	4	8	4	8	4	4
764100	2	2	1	1	4	3	4	4	13	5	4	13	4	4
764200	2	2	1	1	3	3	4	4	11	5	4	11	4	4
764300	5	2	1	1	4	3	4	4	4	5	4	4	4	4
764400	2	2	5	1	2	3	4	4	2	5	4	2	4	4
764500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
764600	5	2	1	1	2	3	4	4	2	5	4	2	4	4
764700	2	2	1	1	1	3	4	4	1	5	4	1	4	4
764800	1	2	1	1	8	3	4	4	1	1	4	8	4	4
764900	2	2	1	1	1	3	4	4	3	5	4	6	4	4
765000	2	2	1	1	1	3	4	4	9	5	4	12	4	4
765100	2	2	1	1	4	3	4	4	2	5	4	9	4	4
765200	2	2	1	1	1	3	4	4	4	5	4	8	4	4
765300	2	2	1	1	10	3	4	4	4	5	4	10	4	4
765400	5	2	1	1	4	3	4	4	1	5	4	8	4	4
765500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
765600	2	2	5	1	4	3	4	4	10	5	4	10	4	4
765700	7	2	1	1	13	3	4	4	4	11	4	13	4	4
765800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
765900	2	2	2	1	4	3	4	4	5	2	4	12	4	4
766000	2	2	2	1	4	3	4	4	4	2	4	4	4	4
766100	2	2	1	1	4	3	4	4	4	5	4	4	4	4
766200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
766300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
766400	2	2	1	1	4	3	1	4	1	5	4	1	4	4
766500	2	2	1	1	4	3	1	4	1	5	4	1	4	4
766600	3	2	1	1	4	3	4	4	4	6	4	4	4	4
766700	5	2	1	1	4	3	3	4	1	5	4	6	4	4
766800	1	2	1	1	4	3	7	4	2	1	4	7	4	4
766900	9	2	1	1	4	3	7	4	3	12	4	7	4	4
767000	4	2	4	1	4	3	2	4	4	4	4	9	4	4
767100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
767200	2	2	1	1	4	3	3	4	1	5	4	6	4	4
767300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
767400	3	2	6	1	4	3	8	4	4	6	4	8	4	4
767500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
767600	5	2	1	1	14	3	3	4	4	5	4	14	4	4
767700	2	2	1	1	1	3	3	4	4	5	4	6	4	4
767800	2	2	8	1	4	3	4	4	2	12	4	9	4	4
767900	5	2	1	1	3	3	4	4	2	5	4	7	4	4
768000	2	2	5	1	4	3	4	4	4	5	4	4	4	4
768100	5	2	1	1	4	3	4	4	4	5	4	4	4	4
768200	2	2	1	1	4	3	4	4	4	5	4	4	4	4
768300	2	2	1	1	4	3	4	4	4	5	4	4	4	4
768400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
768500	5	2	2	1	9	3	4	4	4	5	4	9	4	4
768600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
768700	1	2	1	1	4	3	1	4	1	1	4	1	4	4
768800	1	2	1	1	4	3	3	4	3	1	4	3	4	4
768900	2	2	1	1	4	3	4	4	4	5	4	4	4	4
769000	2	2	5	1	4	3	2	4	3	5	4	7	4	4
769100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
769200	1	2	1	1	4	3	3	4	7	1	4	7	4	4
769300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
769400	1	2	1	1	4	3	4	4	8	1	4	8	4	4
769500	2	2	7	1	4	3	9	4	4	7	4	9	4	4
769600	2	2	4	1	4	3	4	4	4	9	4	4	4	4
769700	2	2	9	1	4	3	4	4	4	9	4	4	4	4
769800	2	2	1	1	4	3	4	4	4	5	4	4	4	4
769900	2	2	1	1	4	3	4	4	4	5	4	4	4	4
770000	1	2	8	1	4	3	4	4	4	8	4	4	4	4
770100	2	2	7	1	4	3	4	4	4	7	4	4	4	4
770200	2	2	1	1	4	3	4	4	4	5	4	4	4	4
770300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
770400	2	2	1	1	3	3	4	4	2	5	4	7	4	4
770500	4	2	13	1	1	3	4	4	4	13	4	8	4	4
770600	2	2	10	1	4	3	4	4	4	14	4	4	4	4
770700	2	2	2	1	6	3	4	4	3	2	4	6	4	4
770800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
770900	2	2	1	1	2	3	4	4	2	5	4	2	4	4
771000	2	2	5	1	6	3	4	4	3	5	4	6	4	4
771100	2	2	2	1	3	3	4	4	2	2	4	7	4	4
771200	3	2	4	1	3	3	4	4	3	10	4	3	4	4
771300	2	2	5	1	9	3	4	4	4	5	4	9	4	4
771400	4	2	4	1	3	3	4	4	3	4	4	3	4	4
771500	1	2	1	1	1	3	4	4	1	1	4	1	4	4
771600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
771700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
771800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
771900	7	2	2	1	4	3	4	4	4	7	4	4	4	4
772000	2	2	1	1	3	3	4	4	8	5	4	13	4	4
772100	2	2	2	1	3	3	4	4	1	2	4	6	4	4
772200	2	2	1	1	4	3	4	4	4	5	4	4	4	4
772300	8	2	1	1	4	3	4	4	8	8	4	8	4	4
772400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
772500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
772600	2	2	2	1	7	3	4	4	3	2	4	7	4	4
772700	4	2	4	1	4	3	4	4	4	4	4	4	4	4
772800	2	2	5	1	2	3	4	4	2	5	4	2	4	4
772900	4	2	1	1	4	3	4	4	4	8	4	4	4	4
773000	2	2	2	1	10	3	4	4	2	2	4	14	4	4
773100	2	2	7	1	3	3	4	4	3	7	4	3	4	4
773200	2	2	7	1	10	3	4	4	3	7	4	10	4	4
773300	2	2	4	1	4	3	4	4	4	9	4	4	4	4
773400	4	2	4	1	4	3	4	4	4	4	4	4	4	4
773500	2	2	1	1	2	3	4	4	2	5	4	2	4	4
773600	2	2	2	1	1	3	4	4	1	2	4	1	4	4
773700	2	2	2	1	1	3	4	4	2	2	4	5	4	4
