Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
3400	-17397.07	-17379.13	-17.94274	3.899156	0.250032	0.247865	0.252546	0.249556	0.1864429	0.18893	0.470462	15.4459	1.21922	0.000235505	0.000586439	0.0192536	0.00151978	0.613728	0.386272	0.005224245	0.0006613172	2.99235	1.13398	0	0.9344304	3.968603	1	1	1	1.161078	0.386272	0.613728	8.84218	0.001246518	3.968603	0.448735	0.771648	1.0844	1.69521
3500	-17398.19	-17378.48	-19.7058	14.43025	0.246929	0.243617	0.252523	0.256931	0.1044551	0.135809	0.449423	9.74792	2.73932	0.000246978	0.000817305	0.0177272	0.00498164	0.458363	0.541637	0.05561972	0.004595064	2.92521	0.851699	0	0.7503266	3.587349	1	1	1	1.320763	0.5416372	0.4583628	50.66396	0.001818567	3.587349	0.688015	0.895939	1.06463	1.35141
3600	-17392.39	-17377.85	-14.54612	43.09557	0.250604	0.248849	0.25057	0.249977	0.1152788	0.113766	0.23874	5.67307	0.422425	0.000423171	0.000888031	0.0211019	0.00157128	0.0675468	0.932453	0.04694477	0.02193876	2.93968	0.913018	0	0.6882555	3.571999	1	1	1	1.250651	0.9324532	0.06754682	53.60789	0.003719653	3.571999	0.813561	0.944139	1.04262	1.19968
3700	-17394.4	-17377.6	-16.79924	26.41228	0.25459	0.248392	0.248425	0.248593	0.03420229	0.221281	0.332693	12.4825	0.418866	0.000350332	0.00052672	0.0197622	0.000663148	0.63343	0.36657	0.1164158	0.01351774	3.14051	0.902098	0	0.7235973	3.708548	1	1	1	1.247615	0.3665704	0.6334296	20.09108	0.001583199	3.708548	0.764642	0.926485	1.05193	1.25694
3800	-17399.41	-17379.99	-19.41165	33.9743	0.241874	0.2498	0.256096	0.252231	0.1360032	0.188464	0.252516	13.6317	0.98923	0.000310591	0.000416149	0.0224652	0.00163026	0.3987	0.6013	0.06893749	0.01551986	2.91163	1.03378	0	1.285974	3.11708	1	1	1	1.391412	0.6013003	0.3986997	85.73988	0.00164801	3.11708	0.791129	0.936213	1.047	1.22566
3900	-17396.07	-17378.44	-17.63078	39.46603	0.248843	0.248253	0.250145	0.25276	0.0906745	0.283974	0.475788	20.898	0.330164	0.000297838	0.000499016	0.0219183	0.000346283	0.209073	0.790927	0.0006277792	0.028165	2.95906	1.04746	0	0.5011267	3.36898	1	1	1	1.230121	0.7909274	0.2090726	69.26409	0.001048821	3.36898	0.805541	0.941338	1.0442	1.20892
4000	-17397.83	-17379.14	-18.68146	27.13434	0.25375	0.239398	0.251563	0.255289	0.05893946	0.598917	0.906725	16.011	1.69886	0.000717586	0.00108638	0.0191834	0.00203547	0.341155	0.658845	0.01157096	0.005782493	3.18789	1.02946	0	0.7617971	3.611554	1	1	1	1.255018	0.6588453	0.3411547	25.61414	0.00119814	3.611554	0.767622	0.9276	1.05139	1.25339
4100	-17398.25	-17379.91	-18.3422	45.92592	0.246887	0.24908	0.256432	0.247601	0.1542221	0.246431	0.324899	17.868	0.548138	0.000270499	0.000356629	0.0196131	0.000601671	0.418378	0.581622	0.03569958	0.003905566	3.28924	1.06917	0	0.9818269	3.534239	1	1	1	1.257304	0.5816222	0.4183778	35.16164	0.001097662	3.534239	0.819163	0.946075	1.0415	1.19326
4200	-17404.57	-17381.94	-22.63002	42.16878	0.257599	0.246692	0.240342	0.255367	0.187006	0.138323	0.450756	13.6112	1.12048	0.000202601	0.000660221	0.0199363	0.00164117	0.322357	0.677643	0.116609	0.01955632	2.95452	0.790634	0	0.3956598	3.742577	1	1	1	1.170884	0.6776427	0.3223573	47.24287	0.001464695	3.742577	0.811609	0.943461	1.04301	1.20192
4300	-17397.19	-17377.24	-19.94527	11.32625	0.249798	0.251943	0.247267	0.250992	0.1246887	0.225407	0.445907	15.0024	0.715247	0.000337106	0.000666873	0.0224367	0.00106968	0.05153	0.94847	0.127908	0.008853659	3.17292	1.02227	0	0.9468169	3.42974	1	1	1	1.341814	0.94847	0.05152999	91.84296	0.001495543	3.42974	0.651578	0.880058	1.06977	1.39859
4400	-17396.93	-17381.35	-15.57799	4.475325	0.257728	0.24837	0.252197	0.241705	0.02545012	0.154873	0.296087	6.0584	0.185887	0.000537317	0.00102724	0.021019	0.000644916	0.0613387	0.938661	0.04882944	0.006484052	3.08577	0.864101	0	0.538673	3.247122	1	1	1	1.462105	0.9386613	0.06133871	71.81727	0.003469392	3.247122	0.47871	0.790193	1.08407	1.64702
4500	-17395.83	-17380.35	-15.48314	9.729162	0.250447	0.249798	0.244151	0.255605	0.04681137	0.277752	0.218339	5.85232	0.18993	0.000896364	0.000704626	0.0188867	0.000612944	0.694616	0.305384	0.1045631	0.0189474	3.05506	0.919723	0	0.4549869	3.86124	1	1	1	1.419564	0.3053836	0.6946164	61.44872	0.003227213	3.86124	0.626911	0.868766	1.07289	1.43143
4600	-17393.89	-17378.63	-15.26173	32.58719	0.250837	0.24479	0.248183	0.256189	0.2009928	0.131599	0.15398	5.37321	0.518686	0.000467573	0.000547097	0.0190912	0.00184291	0.349007	0.650993	0.01038588	0.006859348	3.00335	0.894546	0	0.7763159	3.755971	1	1	1	1.375006	0.6509926	0.3490074	51.60936	0.003553028	3.755971	0.786945	0.934704	1.04779	1.23056
4700	-17397.37	-17379.29	-18.07955	24.59581	0.247801	0.247079	0.250759	0.254362	0.05499519	0.139957	0.204781	4.27791	2.09946	0.000518077	0.000758036	0.0158355	0.00777155	0.0531163	0.946884	0.1305601	0.00450383	2.98802	1.1404	0	0.9770153	3.790891	1	1	1	1.547219	0.9468837	0.05311625	40.25428	0.003701696	3.790891	0.756599	0.92345	1.05337	1.26658
4800	-17393.88	-17380.98	-12.89208	7.547788	0.252424	0.247717	0.250416	0.249443	0.07249499	0.0525486	0.171859	0.51726	3.12584	0.00038901	0.00127225	0.0038292	0.0231402	0.587835	0.412165	0.01460651	0.006895526	2.45956	0.982981	0	0.7544601	3.756303	1	1	1	1.325703	0.4121652	0.5878348	5.628609	0.007402863	3.756303	0.582529	0.847269	1.07768	1.49252
4900	-17393.26	-17380	-13.2614	14.93633	0.255189	0.24175	0.250853	0.252207	0.07492211	0.0647972	0.171824	0.319361	4.00145	0.000528286	0.00140087	0.00260373	0.0326235	0.837127	0.162873	0.02779543	0.01068477	3.03501	0.957168	0	0.7257289	3.520486	1	1	1	1.365133	0.1628727	0.8371273	27.81363	0.008152914	3.520486	0.692921	0.898008	1.06389	1.34518
5000	-17396.38	-17380.72	-15.65556	44.9451	0.252209	0.254618	0.241367	0.251806	0.0277111	0.0362236	0.0406046	0.427384	3.10078	0.000413287	0.000463272	0.00487617	0.0353779	0.674079	0.325921	0.02197013	0.01242329	2.81082	0.90687	0	0.7751673	3.718635	1	1	1	1.425395	0.3259209	0.6740791	19.90246	0.01140934	3.718635	0.81728	0.945426	1.04187	1.19542
5100	-17396.28	-17378.22	-18.05174	10.87382	0.251394	0.245061	0.255296	0.24825	0.1025578	0.0255283	0.086281	0.44145	3.19478	0.000276612	0.000934896	0.00478332	0.0346169	0.783812	0.216188	0.1242501	0.01887272	2.98372	0.901324	0	0.836524	3.641913	1	1	1	1.209347	0.2161883	0.7838117	63.09517	0.01083548	3.641913	0.645101	0.877136	1.07062	1.40714
5200	-17399.58	-17382.17	-17.41204	38.08305	0.259835	0.235763	0.250986	0.253416	0.02240217	0.0956443	0.249638	1.60786	3.42997	0.00055769	0.00145561	0.00937526	0.0199997	0.836195	0.163805	0.1038521	0.00356696	3.26031	0.950955	0	1.153837	3.378765	1	1	1	1.177385	0.163805	0.836195	88.97234	0.005830876	3.378765	0.802197	0.940159	1.04486	1.21279
5300	-17402.59	-17378.09	-24.50317	23.30943	0.25708	0.245187	0.249443	0.24829	0.2978768	0.0787026	0.129024	3.71004	5.49804	0.000252917	0.000414629	0.0119225	0.0176684	0.439349	0.560651	0.1375606	0.01626813	3.03729	1.01755	0	2.166039	3.914489	1	1	1	1.3911	0.560651	0.439349	34.65596	0.003213578	3.914489	0.75037	0.921073	1.05448	1.27408
5400	-17396.05	-17379.97	-16.08249	4.73763	0.255802	0.250011	0.249259	0.244928	0.02924357	0.105066	0.217016	2.05462	3.39727	0.000436494	0.000901587	0.00853585	0.0141138	0.453378	0.546622	0.01451769	0.008373617	2.99644	1.04722	0	1.35655	3.983362	1	1	1	1.376105	0.5466219	0.4533781	87.03556	0.004154468	3.983362	0.490802	0.79739	1.08373	1.62808
5500	-17395.32	-17380.22	-15.10376	24.25864	0.244663	0.249458	0.25287	0.253009	0.04727717	0.0782005	0.230898	0.744173	3.49681	0.000515147	0.00152105	0.00490226	0.0230353	0.425373	0.574627	0.2018722	0.003527962	3.0137	0.907155	0	0.6812744	3.945479	1	1	1	1.313002	0.5746271	0.4253729	6.740084	0.006587521	3.945479	0.755012	0.922847	1.05366	1.26849
5600	-17392.49	-17378.27	-14.224	26.90239	0.248794	0.245808	0.254799	0.250598	0.08533975	0.0527005	0.115365	0.90063	1.4694	0.000534381	0.0011698	0.00913235	0.0148997	0.210938	0.789062	0.04347438	0.005686359	3.027	0.977455	0	1.151287	3.74121	1	1	1	1.213428	0.7890618	0.2109382	87.51626	0.01013996	3.74121	0.766677	0.927247	1.05156	1.25452
5700	-17397.92	-17381.42	-16.5023	41.48503	0.251544	0.248839	0.247202	0.252414	0.01407142	0.0823354	0.143266	0.717694	0.823637	0.00132494	0.00230544	0.0115491	0.013254	0.384326	0.615674	0.1172804	0.003009646	3.10929	0.773002	0	0.4846359	3.565469	1	1	1	1.322381	0.6156744	0.3843256	29.5576	0.01609202	3.565469	0.810128	0.942945	1.0433	1.20363
5800	-17396.76	-17379.95	-16.81382	5.912906	0.248502	0.257067	0.246615	0.247815	0.06855831	0.0193455	0.0727741	0.922615	1.05917	0.000277206	0.0010428	0.0132204	0.0151771	0.765112	0.234888	0.05611666	0.001620435	2.53216	1.0691	0	1.517379	3.401681	1	1	1	1.232445	0.2348884	0.7651116	12.34943	0.01432925	3.401681	0.536079	0.822998	1.08145	1.55947
5900	-17396.45	-17377.6	-18.84419	16.52424	0.24531	0.247149	0.255881	0.25166	0.2519889	0.0573394	0.0985358	1.33935	1.91821	0.000477257	0.00082015	0.0111479	0.0159659	0.907331	0.0926685	0.01266517	0.001225941	3.35821	0.842863	0	1.658638	3.809446	1	1	1	1.412312	0.09266851	0.9073315	23.95008	0.008323365	3.809446	0.706911	0.903819	1.06173	1.32754
6000	-17393.43	-17377.05	-16.3806	31.91045	0.251508	0.247595	0.252466	0.248431	0.295839	0.0631207	0.125511	1.32987	1.20159	0.000547971	0.00108961	0.011545	0.0104314	0.505263	0.494737	0.1073763	0.000814433	2.7257	1.02419	0	0.5147472	3.918765	1	1	1	1.319153	0.4947374	0.5052626	24.44819	0.008681324	3.918765	0.784809	0.933929	1.0482	1.23307
6100	-17392.64	-17377.53	-15.10244	34.24285	0.253263	0.245426	0.250979	0.250332	0.138894	0.120805	0.127897	0.456282	3.54552	0.000824282	0.000872671	0.00311333	0.024192	0.744845	0.255155	0.06754007	0.005920444	2.87282	0.903208	0	1.000364	3.933244	1	1	1	1.292981	0.2551552	0.7448448	62.22021	0.006823258	3.933244	0.791911	0.936494	1.04685	1.22475
6200	-17396.08	-17377.16	-18.9183	23.90055	0.249061	0.25314	0.251981	0.245818	0.2366903	0.123975	0.250177	0.791035	7.68429	0.000491145	0.00099111	0.00313379	0.0304424	0.396781	0.603219	0.1032279	0.01504322	2.92976	1.08302	0	0.862262	3.661912	1	1	1	1.312196	0.6032189	0.3967811	69.38088	0.003961634	3.661912	0.753292	0.922191	1.05396	1.27056
