Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5
33100	1	2	1	1	3	3	3	1	3	3
33200	2	2	2	1	3	3	3	2	3	3
33300	2	2	1	1	3	3	3	4	3	3
33400	1	2	1	1	3	3	3	1	3	3
33500	1	2	1	1	3	3	3	1	3	3
33600	2	2	2	1	3	3	3	2	3	3
33700	1	2	1	1	3	3	3	1	3	3
33800	1	2	1	1	3	3	3	1	3	3
33900	2	2	2	1	3	3	3	2	3	3
34000	2	2	2	1	3	3	3	2	3	3
34100	1	2	1	1	3	3	3	1	3	3
34200	1	2	1	1	3	3	3	1	3	3
34300	2	2	2	1	3	3	3	2	3	3
34400	1	2	4	1	3	3	3	4	3	3
34500	2	2	2	1	3	3	3	2	3	3
34600	1	2	1	1	3	3	3	1	3	3
34700	1	2	1	1	3	3	3	1	3	3
34800	2	2	2	1	3	3	3	2	3	3
34900	1	2	1	1	3	3	3	1	3	3
35000	2	2	2	1	3	3	3	2	3	3
35100	3	2	3	1	3	3	3	3	3	3
35200	3	2	3	1	3	3	3	3	3	3
35300	3	2	3	1	3	3	3	3	3	3
35400	1	2	1	1	3	3	3	1	3	3
35500	2	2	2	1	3	3	3	2	3	3
35600	2	2	2	1	3	3	3	2	3	3
35700	2	2	2	1	3	3	3	2	3	3
35800	1	2	1	1	3	3	3	1	3	3
35900	1	2	1	1	3	3	3	1	3	3
36000	2	2	2	1	3	3	3	2	3	3
36100	1	2	1	1	3	3	3	1	3	3
36200	1	2	1	1	3	3	3	1	3	3
36300	2	2	2	1	3	3	3	2	3	3
36400	2	2	2	1	3	3	3	2	3	3
36500	2	2	2	1	3	3	3	2	3	3
36600	1	2	1	1	3	3	3	1	3	3
36700	1	2	1	1	3	3	3	1	3	3
36800	2	2	2	1	3	3	3	2	3	3
36900	2	2	2	1	3	3	3	2	3	3
37000	2	2	2	1	3	3	3	2	3	3
37100	1	2	1	1	3	3	3	1	3	3
37200	1	2	1	1	3	3	3	1	3	3
37300	2	2	2	1	3	3	3	2	3	3
37400	2	2	2	1	3	3	3	2	3	3
37500	2	2	2	1	3	3	3	2	3	3
37600	2	2	2	1	3	3	3	2	3	3
37700	3	2	3	1	3	3	3	3	3	3
37800	1	2	1	1	3	3	3	1	3	3
37900	2	2	2	1	3	3	3	2	3	3
38000	2	2	2	1	3	3	3	2	3	3
38100	2	2	2	1	3	3	3	2	3	3
38200	2	2	2	1	3	3	3	2	3	3
38300	2	2	2	1	3	3	3	2	3	3
38400	3	2	3	1	3	3	3	3	3	3
38500	3	2	3	1	3	3	3	3	3	3
38600	2	2	2	1	3	3	3	2	3	3
38700	2	2	2	1	3	3	3	2	3	3
38800	1	2	1	1	3	3	3	1	3	3
38900	1	2	1	1	3	3	3	1	3	3
39000	2	2	2	1	3	3	3	2	3	3
39100	4	2	1	1	3	3	3	4	3	3
39200	1	2	1	1	3	3	3	1	3	3
39300	2	2	2	1	3	3	3	2	3	3
39400	2	2	2	1	3	3	3	2	3	3
39500	1	2	1	1	3	3	3	1	3	3
39600	1	2	1	1	3	3	3	1	3	3
39700	2	2	2	1	3	3	3	2	3	3
39800	1	2	1	1	3	3	3	1	3	3
39900	1	2	1	1	3	3	3	1	3	3
40000	2	2	2	1	3	3	3	2	3	3
40100	1	2	1	1	3	3	3	1	3	3
40200	2	2	2	1	3	3	3	2	3	3
40300	1	2	1	1	3	3	3	1	3	3
40400	2	2	2	1	3	3	3	2	3	3
40500	1	2	1	1	3	3	3	1	3	3
40600	1	2	1	1	3	3	3	1	3	3
40700	2	2	2	1	3	3	3	2	3	3
40800	2	2	2	1	3	3	3	2	3	3
40900	2	2	2	1	3	3	3	2	3	3
41000	2	2	2	1	3	3	3	2	3	3
41100	6	2	3	1	3	3	3	6	3	3
41200	7	2	3	1	2	3	3	7	3	3
41300	2	2	3	1	1	3	3	4	3	3
41400	2	2	2	1	3	3	3	2	3	3
41500	1	2	1	1	3	3	3	1	3	3
41600	2	2	6	1	3	3	3	6	3	3
41700	2	2	2	1	3	3	3	2	3	3
41800	1	2	1	1	3	3	3	1	3	3
41900	1	2	1	1	3	3	3	1	3	3
42000	2	2	2	1	3	3	3	2	3	3
42100	2	2	2	1	3	3	3	2	3	3
42200	1	2	1	1	3	3	3	1	3	3
