Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
1400	-17387.19	-17372.74	-14.45194	13.4712	0.247351	0.247184	0.251147	0.254317	0.03984769	0.015442	0.0540497	1.25768	0.544327	0.000214418	0.000750501	0.0174633	0.00755819	0.59813	0.40187	0.004356414	0.009302598	2.97007	0.902618	0	0.7777685	3.651455	1	1	1	1.478781	0.4018704	0.5981296	32.93606	0.01388539	3.651455	0.67802	0.891675	1.0661	1.3642
1500	-17386.72	-17372.72	-14.00111	46.20842	0.246893	0.251251	0.251176	0.25068	0.1921584	0.0621047	0.164686	1.1077	1.17231	0.00059478	0.00157721	0.0106085	0.0112273	0.0679271	0.932073	0.02443575	0.008323849	3.07473	0.909724	0	1.144711	3.895417	1	1	1	1.436166	0.9320729	0.06792708	62.56654	0.009577064	3.895417	0.819695	0.946258	1.04139	1.19266
1600	-17388.23	-17375.85	-12.37662	15.63969	0.257171	0.243599	0.251319	0.247911	0.281808	0.115613	0.195851	2.24058	0.459491	0.000907774	0.00153778	0.0175927	0.00360784	0.128046	0.871954	0.03119544	0.003429281	3.0591	1.18778	0	0.6590932	3.61085	1	1	1	1.428633	0.8719536	0.1280464	3.194849	0.007851823	3.61085	0.699364	0.900701	1.06291	1.33703
1700	-17389.92	-17372.6	-17.32048	27.47429	0.251023	0.245164	0.250953	0.252859	0.1602013	0.0619284	0.0915818	1.74008	0.183081	0.000658783	0.00097423	0.0185107	0.00194758	0.251981	0.748019	0.08392357	0.00964101	2.87418	0.751546	0	0.5122037	3.817903	1	1	1	1.144613	0.748019	0.251981	62.65931	0.01063781	3.817903	0.768985	0.928109	1.05114	1.25177
1800	-17384.9	-17373.45	-11.4501	11.72086	0.256593	0.243874	0.25202	0.247512	0.1268905	0.0753022	0.122917	1.97815	0.550654	0.00062152	0.00101451	0.016327	0.00454492	0.145838	0.854162	0.01343236	0.009107132	2.96424	1.02437	0	0.7777504	3.780005	1	1	1	1.173342	0.8541625	0.1458375	54.56784	0.00825368	3.780005	0.656942	0.882454	1.06906	1.39155
1900	-17389.64	-17371.86	-17.77703	5.49954	0.251991	0.248635	0.248548	0.250826	0.09810741	0.0443816	0.0767141	1.8961	1.39816	0.000367247	0.000634791	0.0156898	0.0115694	0.0354383	0.964562	0.05956556	0.02020845	2.745	0.872036	0	1.105187	3.798152	1	1	1	1.39783	0.9645617	0.03543829	15.43324	0.008274756	3.798152	0.521589	0.815024	1.08234	1.58105
2000	-17386.14	-17373.15	-12.98959	6.920083	0.244694	0.249382	0.250688	0.255236	0.03594794	0.0789396	0.110958	1.7586	0.31496	0.000793048	0.00111472	0.0176673	0.00316417	0.10649	0.89351	0.1213173	0.003127123	2.99861	0.994509	0	0.8626513	3.628273	1	1	1	1.440908	0.8935096	0.1064904	67.08337	0.01004626	3.628273	0.566429	0.839072	1.07914	1.51536
2100	-17387.8	-17375.14	-12.65261	24.08955	0.245243	0.25124	0.250116	0.253401	0.1252398	0.0759808	0.090881	0.785274	1.58054	0.000791709	0.000946967	0.00818243	0.016469	0.566156	0.433844	0.02877479	0.03583077	2.97273	1.07985	0	0.8726268	3.905265	1	1	1	1.203594	0.433844	0.566156	66.35816	0.01041985	3.905265	0.754204	0.922539	1.0538	1.26946
2200	-17385.06	-17373.84	-11.22393	23.58833	0.249131	0.246233	0.250409	0.254226	0.02777957	0.128891	0.274853	0.543013	3.90361	0.000832777	0.00177585	0.00350845	0.0252215	0.635074	0.364926	0.02913928	0.001787182	2.97036	0.945336	0	0.3773208	3.774652	1	1	1	1.323182	0.364926	0.635074	8.043552	0.006461071	3.774652	0.751761	0.921606	1.05423	1.2724
2300	-17386.48	-17371.96	-14.52258	11.10629	0.248739	0.245172	0.256659	0.24943	0.01677661	0.0675655	0.193491	1.66102	4.15374	0.000335384	0.000960458	0.00824501	0.0206185	0.170842	0.829158	0.004401218	0.02548161	3.04492	0.968671	0	0.7839075	3.740937	1	1	1	1.246473	0.8291584	0.1708416	67.76581	0.004963831	3.740937	0.648475	0.878662	1.07018	1.40268
