Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
3800	-17393.5	-17386.5	-7.001227	41.53269	0.246875	0.247859	0.256844	0.248422	0.1939514	0.102625	0.366236	1.36842	1.53299	0.000794773	0.00283628	0.0105976	0.0118721	0.0842819	0.915718	0.05296868	0.001	2.98413	0.987881	0	3.006071	3.549649	1	1	1	1.466139	0.9157181	0.08428195	0.01	0.007744422	3.549649	0.810233	0.942981	1.04328	1.20351
3900	-17390.29	-17386.15	-4.143696	1.432728	0.252338	0.242803	0.253526	0.251332	0.3010982	0.155608	0.373943	1.20038	2.43033	0.00102363	0.00245991	0.00789646	0.0159874	0.116365	0.883635	0.004979642	0.001	2.99127	0.956872	0	1.078999	3.764069	1	1	1	1.293558	0.8836351	0.1163649	0.01	0.006578304	3.764069	0.214741	0.576962	1.04621	2.16208
4000	-17388.65	-17387.41	-1.23871	46.27275	0.247531	0.256339	0.246294	0.249837	0.07354148	0.195872	0.303963	2.72715	0.459757	0.00124398	0.00193047	0.0173201	0.00291991	0.156118	0.843882	0.02696954	0.001	3.03745	0.996552	0	1.342416	3.970419	1	1	1	1.26649	0.8438822	0.1561178	0.01	0.006350991	3.970419	0.819815	0.946299	1.04137	1.19252
4100	-17388.78	-17386.28	-2.50238	26.4831	0.246617	0.253181	0.252313	0.24789	0.1142826	0.148168	0.269101	2.45345	0.807056	0.000889696	0.00161586	0.0147321	0.00484608	0.380232	0.619768	0.03707892	0.001	3.02252	0.995596	0	1.470385	3.964244	1	1	1	1.450944	0.6197678	0.3802322	0.01	0.006004646	3.964244	0.764939	0.926597	1.05187	1.25659
4200	-17391.87	-17388.04	-3.83552	22.54193	0.250474	0.246249	0.259132	0.244145	0.2762231	0.252413	0.378846	3.68197	0.462336	0.0011672	0.00175185	0.0170261	0.00213792	0.446495	0.553505	0.01558534	0.001	3.00539	1.00581	0	1.297911	3.861817	1	1	1	1.219225	0.5535053	0.4464947	0.01	0.004624171	3.861817	0.746413	0.91955	1.05517	1.27887
4300	-17389.21	-17387.2	-2.017253	0.9462326	0.251064	0.24553	0.250087	0.253319	0.0923186	0.0706269	0.14508	2.48935	0.360411	0.000513142	0.00105409	0.0180865	0.00261858	0.206072	0.793928	0.0844479	0.001	3.04528	0.986351	0	0.9683717	3.906213	1	1	1	1.14161	0.7939283	0.2060717	0.01	0.007265528	3.906213	0.126105	0.459972	0.990486	2.42344
4400	-17389.07	-17387.92	-1.147051	39.24841	0.249079	0.251293	0.250411	0.249218	0.1681241	0.211926	0.24008	2.45313	0.098347	0.00150919	0.00170969	0.0174695	0.000700361	0.324568	0.675432	0.007401587	0.001	3.02949	0.985903	0	0.7977406	3.991166	1	1	1	1.469514	0.6754316	0.3245684	0.01	0.007121328	3.991166	0.805026	0.941157	1.0443	1.20951
4500	-17387.41	-17386.63	-0.7734294	40.236	0.244033	0.250144	0.254616	0.251207	0.09929449	0.268351	0.530267	1.47448	0.305069	0.00312518	0.00617543	0.0171716	0.00355279	0.291674	0.708326	0.07933702	0.001	2.96556	1.04386	0	0.8937187	3.70449	1	1	1	1.322751	0.7083262	0.2916738	0.01	0.01164587	3.70449	0.80733	0.941966	1.04385	1.20685
4600	-17395.12	-17390.69	-4.431643	32.92244	0.244466	0.252917	0.251239	0.251378	0.1706959	0.28073	0.667134	3.64755	0.471398	0.001581	0.00375714	0.0205421	0.0026548	0.440193	0.559807	0.01465059	0.001	3.0485	1.01278	0	1.954297	3.355704	1	1	1	1.393198	0.5598074	0.4401926	0.01	0.005631763	3.355704	0.78798	0.935078	1.0476	1.22935
4700	-17390.68	-17387.23	-3.448507	48.2572	0.248506	0.24936	0.257252	0.244882	0.01443595	0.774748	1.08001	3.44304	0.304681	0.00407301	0.00567782	0.0181008	0.00160177	0.538989	0.461011	0.03073322	0.001	2.97168	0.95621	0	1.024673	3.825865	1	1	1	1.278678	0.4610114	0.5389886	0.01	0.00525721	3.825865	0.823413	0.947533	1.04064	1.18841
4800	-17389.68	-17386.8	-2.876813	43.31033	0.252574	0.247258	0.249191	0.250977	0.03384057	0.551592	1.23091	3.71513	0.497683	0.00246879	0.00550923	0.016628	0.00222751	0.0704123	0.929588	0.03121297	0.001	3.00836	1.04257	0	0.4957438	3.804774	1	1	1	1.169816	0.9295877	0.07041232	0.01	0.004475755	3.804774	0.814005	0.944293	1.04253	1.19917
4900	-17395.02	-17393.34	-1.680058	3.547478	0.24716	0.257401	0.25302	0.242419	0.06263292	0.753612	0.559329	1.74477	0.607832	0.00635805	0.00471894	0.0147202	0.00512814	0.381802	0.618198	0.08146349	0.001	2.95981	0.988554	0	0.6633689	3.613169	1	1	1	1.259678	0.618198	0.381802	0.01	0.008436774	3.613169	0.427632	0.757947	1.08415	1.73027
5000	-17397.47	-17388.53	-8.939397	19.28699	0.259082	0.244009	0.244675	0.252234	0.03285922	1.48802	3.08085	1.97437	0.0639929	0.0157302	0.0325685	0.0208715	0.000676485	0.471215	0.528785	0.210598	0.001	2.97872	0.959567	0	0.8301868	3.482373	1	1	1	1.322674	0.5287849	0.4712151	0.01	0.01057125	3.482373	0.727222	0.91203	1.05844	1.30231
5100	-17385.99	-17385.79	-0.2015241	34.17551	0.249687	0.24731	0.245956	0.257047	0.05093764	0.145136	0.323364	2.44091	0.567464	0.000945807	0.00210727	0.0159067	0.00369799	0.195764	0.804236	0.007586	0.001	2.98376	1.01889	0	0.8739288	3.911981	1	1	1	1.34229	0.804236	0.195764	0.01	0.0065167	3.911981	0.791716	0.936424	1.04688	1.22498
5200	-17388.11	-17385.41	-2.705954	15.8048	0.246392	0.246382	0.255015	0.25221	0.1086464	0.0725067	0.117566	1.5548	0.38034	0.000740204	0.00120021	0.0158726	0.0038828	0.201045	0.798955	0.10414	0.001	3.01479	1.00666	0	1.375603	3.929755	1	1	1	1.283266	0.798955	0.201045	0.01	0.01020878	3.929755	0.700818	0.901304	1.06268	1.3352
5300	-17392.23	-17389.08	-3.150962	32.93083	0.248704	0.241859	0.260732	0.248705	0.1400435	0.204225	0.395064	1.97357	0.661396	0.00148896	0.00288033	0.0143889	0.00482211	0.102622	0.897378	0.007377828	0.001	3.04294	0.990372	0	2.164413	3.730132	1	1	1	1.437817	0.8973779	0.1026221	0.01	0.007290807	3.730132	0.788005	0.935087	1.04759	1.22932
5400	-17393.81	-17388.4	-5.404734	7.13105	0.244878	0.250924	0.258674	0.245525	0.3008986	0.147743	0.148153	1.25358	0.817208	0.00145841	0.00146246	0.0123744	0.0080669	0.550376	0.449624	0.06294345	0.001	3.01801	1.01461	0	2.06449	3.915582	1	1	1	1.296857	0.4496245	0.5503755	0.01	0.009871292	3.915582	0.57205	0.841959	1.07865	1.50734
5500	-17386.61	-17386.74	0.1344515	35.94283	0.252851	0.249524	0.250801	0.246825	0.07737793	0.217951	0.585006	1.31634	0.133705	0.00314605	0.00844438	0.019001	0.00192999	0.55112	0.44888	0.02255627	0.001	3.02939	1.03009	0	0.8946849	3.69472	1	1	1	1.268397	0.4488801	0.5511199	0.01	0.01443468	3.69472	0.796661	0.938194	1.04593	1.21921
5600	-17386.06	-17386.18	0.1118927	8.390563	0.24354	0.248608	0.255655	0.252196	0.02735029	0.235592	0.581652	1.1716	0.347312	0.00318841	0.00787183	0.0158559	0.00470038	0.0986112	0.901389	0.003843666	0.001	3.03084	0.962027	0	1.170324	3.753034	1	1	1	1.285083	0.9013888	0.09861119	0.01	0.01353358	3.753034	0.601521	0.856661	1.07576	1.46605
5700	-17388.97	-17386.42	-2.544655	21.31444	0.252112	0.247647	0.25388	0.246361	0.1411545	0.276513	0.58359	1.43876	0.62716	0.00303921	0.00641435	0.0158137	0.00689323	0.295088	0.704912	0.09829707	0.001	2.97481	0.976905	0	1.372755	3.460821	1	1	1	1.290773	0.7049119	0.2950881	0.01	0.01099119	3.460821	0.739669	0.916933	1.05633	1.28707
