Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
1400	-17387.59	-17372.26	-15.32726	26.14963	0.250655	0.247601	0.250097	0.251647	0.3178613	5.55444	0.0919143	0.331491	0.349442	0.0182989	0.000302808	0.00109208	0.00115122	0.773292	0.226708	0.1442192	0.009466908	3.04925	1.01672	0	1.608974	3.994467	1	1	1	1.236969	0.2267077	0.7732923	11.37364	0.003294456	3.994467	0.763529	0.926068	1.05213	1.25827
1500	-17388.6	-17377.77	-10.8276	32.29913	0.247255	0.24561	0.252717	0.254419	0.02643968	6.57155	0.259122	0.1809	1.71589	0.0183728	0.000724455	0.000505761	0.00479729	0.928564	0.0714356	0.06872114	0.009632669	3.00603	0.997267	0	0.6183157	3.500861	1	1	1	1.223183	0.07143561	0.9285644	3.909746	0.002795808	3.500861	0.786044	0.934377	1.04796	1.23162
1600	-17387.06	-17373.05	-14.0164	40.67744	0.251305	0.251634	0.24623	0.250831	0.1027221	2.83248	0.256693	0.232328	3.01478	0.0121195	0.00109833	0.000994073	0.0128995	0.744054	0.255946	0.131833	0.007694123	2.97139	0.962328	0	0.6316829	3.435975	1	1	1	1.346307	0.2559463	0.7440537	80.39067	0.004278747	3.435975	0.808333	0.942317	1.04365	1.2057
1700	-17394.77	-17375.66	-19.10522	42.62492	0.246838	0.249552	0.249881	0.25373	0.3019546	1.91008	0.144826	0.262987	2.15626	0.013084	0.000992057	0.00180145	0.0147703	0.237422	0.762578	0.1698072	0.01308637	3.01948	1.00353	0	3.36174	3.37037	1	1	1	1.421719	0.7625781	0.2374219	18.90305	0.006849972	3.37037	0.812577	0.943798	1.04281	1.20081
1800	-17388.99	-17375.91	-13.07982	3.980284	0.248925	0.243326	0.255854	0.251895	0.07659617	7.7784	0.162908	0.290759	1.66071	0.0215871	0.000452112	0.000806933	0.0046089	0.0213666	0.978633	0.01736432	0.01191823	2.96814	0.952273	0	1.340253	3.281036	1	1	1	1.589695	0.9786334	0.0213666	16.78336	0.002775259	3.281036	0.453276	0.774525	1.0844	1.6878
1900	-17392.59	-17375.26	-17.32511	30.31288	0.254671	0.248185	0.244899	0.252246	0.1326988	6.89635	0.205543	0.422914	1.70318	0.0188564	0.000562008	0.00115636	0.00465693	0.270778	0.729222	0.008205992	0.01084368	2.97057	0.981001	0	2.652896	3.784088	1	1	1	1.305151	0.729222	0.270778	95.97496	0.002734255	3.784088	0.779497	0.931991	1.04919	1.23932
2000	-17385.08	-17372.67	-12.40865	17.97452	0.248919	0.247463	0.253527	0.250091	0.02492207	10.8163	0.152882	0.217846	0.0526572	0.019	0.000268556	0.000382673	9.24986e-05	0.778168	0.221832	0.01207649	0.01670192	2.99311	0.956231	0	0.5768504	3.781914	1	1	1	1.179772	0.2218316	0.7781684	36.68531	0.001756617	3.781914	0.718125	0.908385	1.05993	1.31356
2100	-17385.02	-17373	-12.01664	34.03239	0.25673	0.248071	0.249292	0.245907	0.1821925	12.9521	0.100182	0.328853	0.237822	0.0211231	0.000163382	0.000536312	0.000387855	0.899925	0.100075	0.04964036	0.0009919582	2.96558	1.04835	0	1.073654	3.621567	1	1	1	1.277908	0.100075	0.899925	3.294236	0.001630858	3.621567	0.791299	0.936274	1.04696	1.22546
2200	-17386.22	-17371.77	-14.44729	2.320721	0.248258	0.24741	0.251542	0.252789	0.1248636	13.765	0.13725	0.279381	1.14409	0.0196387	0.000195817	0.000398597	0.0016323	0.491173	0.508827	0.01525503	0.007775985	2.96397	0.993368	0	1.875937	3.752479	1	1	1	1.375183	0.5088273	0.4911727	6.61281	0.001426716	3.752479	0.328773	0.685293	1.07628	1.90966
2300	-17386.48	-17374.92	-11.55645	20.78237	0.249524	0.250041	0.246912	0.253523	0.2107694	8.07644	0.197255	0.357893	0.52763	0.0192835	0.000470973	0.000854516	0.00125978	0.615859	0.384141	0.09975137	0.002300721	2.99541	1.02797	0	1.056782	3.894923	1	1	1	1.517037	0.384141	0.615859	2.192906	0.002387628	3.894923	0.73657	0.915722	1.05686	1.29085
