Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
1000	-17387.75	-17373.34	-14.4154	45.99838	0.25451	0.244205	0.251764	0.249522	0.1422974	3.53134	0.168087	0.243923	0.986778	0.0174444	0.000830327	0.00120495	0.00487456	0.736886	0.263114	0.05325116	0.02075841	2.77454	0.531754	0	0.5428622	3.555404	1	1	1	1.342034	0.263114	0.736886	12.12919	0.004939872	3.555404	0.8193	0.946122	1.04147	1.19311
1100	-17393.34	-17379.25	-14.0851	22.39301	0.242444	0.246492	0.260956	0.250108	0.1132654	3.24339	0.137946	0.112923	0.522176	0.0221089	0.000940321	0.00076975	0.00355947	0.983689	0.0163111	0.003106515	0.02675987	2.58127	0.511285	0	0.9712088	3.246573	1	1	1	1.159652	0.01631106	0.9836889	40.38662	0.006816604	3.246573	0.745623	0.919245	1.0553	1.27983
1200	-17391.76	-17374.77	-16.98851	11.54993	0.246225	0.247277	0.250161	0.256337	0.0722607	3.58586	0.0909123	0.255388	0.265546	0.0194635	0.000493456	0.0013862	0.00144134	0.633478	0.366522	0.07714753	0.0381933	3.24091	0.850377	0	1.653123	3.792993	1	1	1	1.248444	0.3665224	0.6334776	78.99112	0.00542783	3.792993	0.65465	0.881433	1.06936	1.39455
1300	-17390.42	-17373.66	-16.75773	17.1327	0.256967	0.250577	0.246321	0.246135	0.2822696	2.72413	0.0861653	0.227772	0.574096	0.0196	0.000619954	0.00163881	0.00413059	0.442464	0.557536	0.1125305	0.005843307	2.94251	0.673947	0	1.25885	3.385589	1	1	1	1.384929	0.5575364	0.4424636	10.32485	0.007194941	3.385589	0.711779	0.905812	1.06096	1.32145
1400	-17393.7	-17374.77	-18.92953	7.944963	0.249397	0.245406	0.253832	0.251365	0.1181897	2.15269	0.0916352	0.431203	4.07457	0.0104232	0.000443691	0.00208785	0.0197288	0.162317	0.837683	0.06954238	0.0182835	3.02426	0.549308	0	1.053149	3.42559	1	1	1	1.288913	0.8376829	0.1623171	80.06854	0.004841932	3.42559	0.591817	0.851899	1.07677	1.47951
1500	-17389.76	-17373.49	-16.26803	40.12373	0.243167	0.247224	0.25076	0.258849	0.1159396	2.35056	0.0788318	0.257249	1.42406	0.0144352	0.000484118	0.00157981	0.00874539	0.163993	0.836007	0.09597503	0.006409308	3.20594	0.715289	0	0.5866473	3.538779	1	1	1	1.232808	0.8360065	0.1639935	45.74001	0.006141154	3.538779	0.807072	0.941875	1.0439	1.20715
1600	-17388.43	-17373.5	-14.92505	6.510409	0.251866	0.253579	0.248551	0.246005	0.2132204	2.99895	0.0530324	0.132756	0.201942	0.0199946	0.000353577	0.000885105	0.00134638	0.0821535	0.917847	0.05109735	0.0004546628	3.30937	0.881294	0	1.219251	3.501651	1	1	1	1.403865	0.9178465	0.08215349	4.539394	0.006667185	3.501651	0.554834	0.833029	1.08009	1.53204
1700	-17387.74	-17374.22	-13.513	11.36305	0.245849	0.251006	0.249077	0.254068	0.1044252	3.34376	0.117687	0.238604	0.43987	0.0223546	0.00078679	0.00159518	0.00294074	0.22199	0.77801	0.04060828	0.003227491	2.98052	0.690729	0	1.041731	3.104278	1	1	1	1.118024	0.7780103	0.2219897	17.28422	0.006685469	3.104278	0.652089	0.880287	1.06971	1.39792
1800	-17391.48	-17374.14	-17.33196	2.773084	0.246345	0.244957	0.251748	0.25695	0.04499747	2.45861	0.183696	0.176539	3.0957	0.0117402	0.000877177	0.000843001	0.0147825	0.671167	0.328833	0.04530234	0.01471694	3.03495	0.740351	0	1.478641	3.364296	1	1	1	1.25663	0.3288328	0.6711672	41.96282	0.004775152	3.364296	0.370908	0.718136	1.08114	1.82982
1900	-17390.07	-17373.65	-16.4218	37.85482	0.245879	0.243662	0.249588	0.260871	0.04144563	0.890831	0.097301	0.236631	2.4212	0.00739279	0.000807477	0.00196375	0.0200929	0.79333	0.20667	0.07862173	0.00411962	3.093	0.564239	0	1.184634	3.153118	1	1	1	1.245302	0.2066698	0.7933302	99.89024	0.008298759	3.153118	0.801629	0.939958	1.04497	1.21344
2000	-17395.05	-17379.48	-15.57335	14.36438	0.250199	0.254077	0.247161	0.248563	0.06831322	1.02046	0.155348	0.225496	2.12661	0.00923587	0.00140601	0.0020409	0.0192473	0.699333	0.300667	0.2507369	0.009265068	2.83897	1.06179	0	0.7487407	3.176235	1	1	1	1.172504	0.3006673	0.6993327	7.36766	0.009050718	3.176235	0.687358	0.895661	1.06473	1.35225
2100	-17389.18	-17371.19	-17.98954	46.31592	0.249775	0.245787	0.253515	0.250924	0.1219685	1.30049	0.0752137	0.302626	4.43472	0.00691964	0.000400197	0.00161021	0.0235962	0.870948	0.129052	0.02972051	0.003902842	2.84671	0.551644	0	1.406819	3.235996	1	1	1	1.340566	0.1290522	0.8709478	56.28308	0.005320795	3.235996	0.819896	0.946327	1.04135	1.19243
2200	-17388.67	-17374.4	-14.27185	35.60891	0.250945	0.23857	0.256501	0.253984	0.1497706	0.718152	0.127131	0.157605	2.13546	0.00683886	0.00121065	0.00150085	0.0203357	0.959105	0.0408952	0.01494159	0.0156898	2.58593	0.599079	0	0.5687507	3.277953	1	1	1	1.373255	0.04089524	0.9591048	46.09472	0.009522862	3.277953	0.795754	0.93787	1.04611	1.22027
2300	-17388.21	-17371.79	-16.42735	13.79477	0.245744	0.247923	0.250696	0.255637	0.04193736	0.733127	0.0666808	0.154856	3.27585	0.00486233	0.000442248	0.00102705	0.0217265	0.653652	0.346348	0.03051097	0.0136532	3.33253	0.916977	0	1.136082	3.797684	1	1	1	1.345352	0.3463478	0.6536522	90.30278	0.006632315	3.797684	0.681501	0.893167	1.0656	1.35973
2400	-17392.11	-17381.46	-10.64969	29.0222	0.248798	0.249679	0.256086	0.245437	0.1136077	0.456671	0.19235	0.662037	4.06696	0.00234145	0.000986219	0.0033944	0.0208522	0.660146	0.339854	0.004432079	0.00308907	2.62266	0.677858	0	0.4069659	3.450382	1	1	1	1.066681	0.3398536	0.6601464	0.6656025	0.005127207	3.450382	0.774901	0.930302	1.05005	1.24475
2500	-17391.05	-17374.33	-16.72505	38.76551	0.254179	0.239272	0.248063	0.258485	0.09131584	0.663867	0.240167	0.312106	6.78181	0.00235149	0.000850701	0.00110551	0.024022	0.941255	0.0587448	0.04578133	0.002090674	2.50592	0.657582	0	1.435205	3.80572	1	1	1	1.309926	0.05874476	0.9412552	24.04414	0.003542117	3.80572	0.803869	0.940749	1.04453	1.21085
2600	-17391.52	-17377.05	-14.46687	34.81671	0.255812	0.242534	0.251996	0.249658	0.06162609	0.688298	0.261026	0.596156	5.08876	0.00327663	0.00124261	0.00283799	0.0242249	0.643328	0.356672	0.1300106	0.0002801477	2.66446	0.76814	0	1.723463	3.281545	1	1	1	1.322166	0.3566722	0.6433278	0.5332035	0.004760477	3.281545	0.793552	0.937083	1.04653	1.22283
2700	-17389.5	-17374.28	-15.22004	48.142	0.250952	0.250413	0.253362	0.245273	0.09562972	0.63452	0.164531	0.236694	4.07961	0.00377157	0.000977967	0.0014069	0.0242491	0.747634	0.252366	0.04861661	0.00621757	2.68279	0.609437	0	0.4898798	3.489969	1	1	1	1.392179	0.2523658	0.7476342	36.93813	0.005943969	3.489969	0.82321	0.947463	1.04068	1.18865
2800	-17390.4	-17374.41	-15.9829	29.56669	0.252712	0.249122	0.254691	0.243475	0.08073163	3.1468	0.11976	0.351308	2.23895	0.0126011	0.00047957	0.00140679	0.00896571	0.246227	0.753773	0.02882829	0.02892903	2.62742	0.639466	0	0.8803568	3.790512	1	1	1	1.195098	0.7537726	0.2462274	43.21725	0.004004431	3.790512	0.776875	0.931029	1.04968	1.24241
2900	-17393.33	-17378.56	-14.77043	37.18201	0.244242	0.242075	0.260674	0.25301	0.0278562	3.20571	0.075101	0.0901206	0.255419	0.0202663	0.000474784	0.000569737	0.00161474	0.363013	0.636987	0.04553869	0.02891881	3.32481	0.772944	0	1.255889	3.617275	1	1	1	1.185871	0.6369875	0.3630125	18.71317	0.006321942	3.617275	0.799923	0.939354	1.0453	1.21542
3000	-17390.57	-17372.52	-18.05443	10.77402	0.252743	0.245371	0.252136	0.24975	0.05335983	3.08113	0.10684	0.179754	1.89142	0.0144766	0.000501983	0.000844564	0.00888675	0.629106	0.370894	0.03679497	0.0116429	3.15729	1.04918	0	1.902982	3.889094	1	1	1	1.316804	0.3708942	0.6291058	47.16428	0.004698458	3.889094	0.643622	0.876465	1.07081	1.4091
3100	-17390.83	-17371.39	-19.44004	13.81856	0.251067	0.250201	0.249099	0.249634	0.05201687	6.8651	0.137313	0.275123	0.325267	0.0196694	0.000393419	0.000788263	0.000931933	0.574392	0.425608	0.1938156	0.01902743	3.25181	1.0001	0	1.522208	3.722322	1	1	1	1.255697	0.4256079	0.5743921	47.59314	0.002865132	3.722322	0.681752	0.893275	1.06556	1.35941
3200	-17393.64	-17378.32	-15.32668	1.373489	0.253156	0.249873	0.246373	0.250598	0.1226714	2.91462	0.109196	0.0772293	0.523615	0.0190007	0.000711857	0.000503465	0.0034135	0.712918	0.287082	0.01359587	0.02689684	3.25249	1.42605	0	0.5767416	3.385246	1	1	1	1.270408	0.2870819	0.7129181	88.69632	0.0065191	3.385246	0.205101	0.566048	1.04204	2.18681
3300	-17390.14	-17373.95	-16.19268	4.855112	0.259736	0.242624	0.245886	0.251755	0.1235697	4.61451	0.216032	0.330115	0.590496	0.0173725	0.000813305	0.0012428	0.00222307	0.191605	0.808395	0.1216654	0.01051546	2.74348	0.504823	0	1.055545	3.844446	1	1	1	1.308465	0.8083951	0.1916049	24.43697	0.00376475	3.844446	0.495946	0.800404	1.08355	1.6201
3400	-17390.78	-17374.24	-16.54001	25.32912	0.251374	0.244044	0.256318	0.248264	0.1443932	4.90442	0.129088	0.182489	0.865033	0.0183806	0.000483793	0.000683925	0.00324194	0.244807	0.755193	0.04110853	0.004223246	2.65783	1.41577	0	1.188029	3.629069	1	1	1	1.516006	0.7551934	0.2448066	25.03005	0.003747768	3.629069	0.759945	0.924718	1.05277	1.26256
3500	-17389.18	-17373.18	-16.00004	43.15639	0.250237	0.249424	0.253562	0.246777	0.07825773	3.72573	0.11064	0.118411	1.45548	0.0171291	0.000508667	0.000544396	0.00669158	0.720846	0.279154	0.007083227	0.01092391	3.34934	0.902583	0	0.5030128	3.465153	1	1	1	1.231732	0.2791543	0.7208457	68.52098	0.004597502	3.465153	0.813687	0.944183	1.04259	1.19954
3600	-17387.85	-17375.14	-12.70764	44.87595	0.248231	0.249735	0.249789	0.252245	0.03551083	4.87338	0.110762	0.15916	0.815077	0.0212611	0.000483223	0.000694367	0.00355594	0.654393	0.345607	0.01918403	0.001682082	2.62138	0.870402	0	0.8148771	3.080613	1	1	1	1.160789	0.3456072	0.6543928	3.515798	0.004362709	3.080613	0.817145	0.94538	1.0419	1.19557
3700	-17392.09	-17375.51	-16.5758	20.637	0.246945	0.256095	0.246287	0.250672	0.1033919	4.2529	0.101404	0.204914	0.456869	0.0167977	0.000400517	0.00080935	0.0018045	0.31872	0.68128	0.03054051	0.0158895	3.38214	1.0836	0	1.472227	3.914566	1	1	1	1.310171	0.6812804	0.3187196	92.36483	0.003949701	3.914566	0.735704	0.915382	1.05701	1.2919
3800	-17385.6	-17372.5	-13.09838	5.613502	0.250711	0.252175	0.246438	0.250676	0.1013434	2.80042	0.0886881	0.193445	0.208855	0.0213891	0.000677384	0.0014775	0.0015952	0.396309	0.603691	0.004177781	0.00261142	3.23766	0.81087	0	1.324025	3.426885	1	1	1	1.2696	0.6036914	0.3963086	12.84443	0.007637821	3.426885	0.525722	0.817319	1.0821	1.57486
3900	-17392.61	-17377.08	-15.53756	20.99097	0.25238	0.246515	0.248471	0.252633	0.03022187	2.99688	0.192907	0.246786	0.588978	0.0192336	0.00123805	0.00158384	0.00377998	0.142822	0.857178	0.09944485	0.0001034742	3.17208	0.687198	0	0.374047	3.431019	1	1	1	1.061589	0.8571778	0.1428222	41.18974	0.006417863	3.431019	0.737798	0.916203	1.05665	1.28935
4000	-17392.45	-17374.52	-17.92683	35.33481	0.242789	0.252953	0.249714	0.254544	0.08623648	5.35636	0.275496	0.302529	1.06997	0.0169565	0.000872132	0.000957711	0.00338718	0.0139339	0.986066	0.2383826	0.008724312	3.27716	0.815597	0	0.5499643	3.848391	1	1	1	1.276349	0.9860661	0.01393391	10.12012	0.003165679	3.848391	0.795	0.937601	1.04625	1.22115
4100	-17390	-17373.75	-16.24232	35.52996	0.247951	0.24717	0.249604	0.255275	0.09346229	4.97953	0.182875	0.39338	1.04463	0.0178775	0.000656554	0.00141231	0.00375043	0.275906	0.724094	0.01373084	0.006895629	2.51804	0.73943	0	0.6995388	3.75665	1	1	1	1.373565	0.7240937	0.2759063	83.79063	0.003590186	3.75665	0.795537	0.937793	1.04615	1.22052
4200	-17385.33	-17371.91	-13.41857	36.14225	0.247662	0.24893	0.254241	0.249167	0.05678444	4.08476	0.173679	0.338649	0.298534	0.0185602	0.000789154	0.00153874	0.00135646	0.475149	0.524851	0.01014742	0.01014306	3.47504	0.605357	0	0.9334406	3.86439	1	1	1	1.178569	0.5248514	0.4751486	33.35398	0.004543756	3.86439	0.797197	0.938385	1.04583	1.21859
4300	-17395.74	-17373.54	-22.20297	42.43309	0.25463	0.245501	0.255301	0.244568	0.2535132	4.66871	0.236556	0.383038	2.88835	0.0123306	0.000624772	0.00101165	0.00762849	0.610521	0.389479	0.09384691	0.003280907	3.17927	0.562736	0	0.2394348	3.998698	1	1	1	1.217921	0.3894786	0.6105214	43.48769	0.002641121	3.998698	0.812172	0.943657	1.04289	1.20128
4400	-17388.87	-17373.58	-15.29462	9.979071	0.253528	0.252504	0.248786	0.245183	0.04113539	3.19891	0.0633521	0.125856	0.439822	0.0198436	0.000392987	0.000780716	0.00272832	0.482174	0.517826	0.01166043	0.02978683	2.61418	1.21663	0	0.5456995	3.776024	1	1	1	1.361399	0.517826	0.482174	87.57193	0.006203226	3.776024	0.631126	0.870728	1.07238	1.42577
4500	-17386.23	-17373.06	-13.1676	34.85974	0.255826	0.242688	0.250122	0.251363	0.1407907	1.96622	0.104696	0.195025	0.601008	0.0191286	0.00101854	0.00189732	0.00584697	0.0189157	0.981084	0.02611254	0.002184327	2.75009	0.553186	0	1.303601	3.1032	1	1	1	1.337204	0.9810843	0.0189157	9.450885	0.009728612	3.1032	0.793673	0.937126	1.04651	1.22269
4600	-17390.04	-17374.11	-15.92812	31.26654	0.245702	0.256432	0.253167	0.244699	0.0447828	2.15427	0.0939414	0.129435	0.521191	0.0204692	0.000892602	0.00122985	0.0049522	0.0590751	0.940925	0.03384232	0.01685404	2.71385	0.691406	0	1.579843	3.156194	1	1	1	1.256395	0.9409249	0.05907506	96.72702	0.009501687	3.156194	0.782715	0.933167	1.04859	1.23553
4700	-17391.36	-17375.82	-15.53199	45.87016	0.25286	0.252537	0.24879	0.245813	0.08680212	0.712482	0.0687822	0.0694189	1.95974	0.00709867	0.000685297	0.000691641	0.0195254	0.219819	0.780181	0.0504278	0.01700243	3.12952	0.638516	0	1.09351	3.504638	1	1	1	1.143835	0.7801805	0.2198195	48.10426	0.009963294	3.504638	0.819058	0.946039	1.04152	1.19339
4800	-17390.53	-17372.74	-17.78928	12.06769	0.250133	0.25063	0.250737	0.2485	0.07440246	1.81192	0.107028	0.171353	2.82403	0.0114692	0.000677468	0.00108464	0.0178757	0.140654	0.859346	0.1263041	0.00556996	2.83568	0.800145	0	1.692581	3.074249	1	1	1	1.202301	0.8593464	0.1406536	19.75588	0.006329846	3.074249	0.661454	0.884454	1.06844	1.38565
4900	-17385.96	-17370.97	-14.98846	42.73959	0.252999	0.248632	0.246612	0.251757	0.01453684	0.229577	0.0838912	0.193064	3.21814	0.0016835	0.000615177	0.00141575	0.0235987	0.268002	0.731998	0.01543408	0.002348162	2.69944	0.584041	0	0.7249197	3.880724	1	1	1	1.27081	0.7319985	0.2680015	75.47326	0.007333034	3.880724	0.812818	0.943881	1.04277	1.20053
5000	-17392.29	-17372.33	-19.95481	6.327174	0.250879	0.24741	0.255835	0.245876	0.1965325	0.153243	0.0583079	0.112717	4.48734	0.00129692	0.000493469	0.000953941	0.037977	0.510572	0.489428	0.08379103	0.004502368	3.32723	1.16264	0	2.031014	3.54621	1	1	1	1.353773	0.4894278	0.5105722	27.55125	0.008463148	3.54621	0.549331	0.830119	1.08052	1.54003
5100	-17390.77	-17373.28	-17.48997	15.61619	0.253226	0.246403	0.246427	0.253943	0.1417141	0.411115	0.0448322	0.0960311	5.93168	0.00229581	0.000250359	0.000536272	0.0331246	0.275341	0.724659	0.01706821	0.01268837	3.01864	1.42939	0	0.6451894	3.702698	1	1	1	1.41033	0.7246588	0.2753412	37.09323	0.005584354	3.702698	0.699156	0.900614	1.06294	1.33729
5200	-17390.43	-17371.27	-19.15999	42.21609	0.251791	0.244814	0.252535	0.25086	0.213677	0.0439826	0.0559335	0.0896853	3.86051	0.000353317	0.000449321	0.000720453	0.0310119	0.993716	0.00628408	0.02570488	0.02443472	3.48069	0.733413	0	0.4845234	3.904643	1	1	1	1.273886	0.00628408	0.9937159	66.52571	0.008033118	3.904643	0.81171	0.943496	1.04299	1.20181
5300	-17393.54	-17377.08	-16.45344	31.44741	0.25773	0.256933	0.245632	0.239705	0.0498367	0.149444	0.142262	0.364388	6.677	0.000702719	0.000668947	0.00171344	0.0313968	0.91935	0.0806497	0.007462978	0.000796545	2.51674	0.825824	0	0.4273207	3.431355	1	1	1	1.316744	0.08064973	0.9193503	87.64007	0.004702237	3.431355	0.78331	0.933384	1.04848	1.23483
5400	-17390.4	-17374.13	-16.27323	25.08479	0.252462	0.251388	0.250867	0.245283	0.07219332	0.324662	0.242362	0.24303	5.27236	0.00154478	0.00115319	0.00115637	0.0250866	0.9009	0.0990999	0.09358362	0.007873425	2.904	0.605912	0	0.7828318	3.792241	1	1	1	1.153637	0.09909991	0.9009001	79.47397	0.004758131	3.792241	0.758846	0.924302	1.05297	1.26388
5500	-17388.93	-17374.46	-14.46698	4.653535	0.254997	0.248519	0.246556	0.249929	0.1726546	0.626148	0.178776	0.183613	4.53112	0.00309169	0.000882731	0.000906614	0.022373	0.973646	0.026354	0.0106502	0.01214126	2.8975	1.11959	0	0.7612771	3.986277	1	1	1	1.237673	0.026354	0.973646	15.34246	0.004937632	3.986277	0.487019	0.795155	1.08385	1.63398
5600	-17392.23	-17374.88	-17.34746	26.26332	0.244279	0.248825	0.249206	0.25769	0.2533659	0.861973	0.273684	0.373679	3.21546	0.00489821	0.00155522	0.00212345	0.0182721	0.410146	0.589854	0.0588134	0.01074563	3.3489	0.59711	0	1.377709	3.783273	1	1	1	1.195463	0.5898535	0.4101465	32.91469	0.005682555	3.783273	0.764012	0.926249	1.05204	1.2577
5700	-17387.4	-17371.66	-15.73556	34.20454	0.248384	0.252847	0.249342	0.249427	0.1203345	0.697565	0.0846812	0.1915	3.30178	0.00532606	0.000646558	0.00146214	0.0252098	0.732113	0.267887	0.05623604	0.007363048	2.97022	0.58433	0	0.6715374	3.133686	1	1	1	1.203438	0.2678865	0.7321135	64.78147	0.007635211	3.133686	0.7918	0.936454	1.04687	1.22488
5800	-17393.73	-17377.72	-16.01376	32.27322	0.24931	0.248522	0.25216	0.250009	0.06967771	0.493498	0.113744	0.119169	3.57379	0.00372187	0.000857835	0.000898751	0.0269528	0.669231	0.330769	0.09824158	0.02557508	3.09334	0.649368	0	0.6031252	3.991499	1	1	1	1.034422	0.3307685	0.6692315	56.63014	0.007541805	3.991499	0.785962	0.934347	1.04798	1.23171
5900	-17387.67	-17372.65	-15.02278	25.64502	0.256099	0.245038	0.249989	0.248874	0.0694891	0.248674	0.272544	0.339296	6.42539	0.00106685	0.00116926	0.00145564	0.027566	0.269423	0.730577	0.02582926	0.002555143	2.59274	0.603378	0	0.5706086	3.502713	1	1	1	1.277275	0.7305771	0.2694229	35.15317	0.004290164	3.502713	0.761344	0.925246	1.05252	1.26089
6000	-17392.01	-17375.11	-16.89821	20.11502	0.250937	0.251988	0.250721	0.246355	0.1133413	0.499135	0.0444028	0.185892	3.93453	0.00379981	0.000338029	0.00141515	0.0299527	0.204123	0.795877	0.01562058	0.0008290569	2.9134	1.47472	0	0.8747849	3.630754	1	1	1	1.288053	0.7958775	0.2041225	95.1882	0.007612784	3.630754	0.73252	0.914129	1.05755	1.2958
6100	-17387.26	-17370.73	-16.53444	19.53474	0.249943	0.247325	0.250409	0.252323	0.2711367	0.482614	0.079203	0.21374	4.79284	0.00244498	0.000401252	0.00108283	0.0242811	0.0354932	0.964507	0.04397073	0.0006003632	3.10508	0.597742	0	0.5064061	3.865716	1	1	1	1.36152	0.9645068	0.03549324	9.352634	0.005066124	3.865716	0.728841	0.912673	1.05817	1.30032
6200	-17392.18	-17376.04	-16.13818	22.92158	0.256315	0.245901	0.253327	0.244457	0.1244814	0.440586	0.125246	0.104566	5.46815	0.00300927	0.000855447	0.0007142	0.0373482	0.373572	0.626428	0.01523105	0.001938521	2.91687	0.500252	0	1.789753	3.780093	1	1	1	1.336171	0.6264278	0.3735722	6.687666	0.006830149	3.780093	0.748394	0.920314	1.05482	1.27647
6300	-17392.47	-17376.83	-15.63774	48.61048	0.253683	0.252913	0.248388	0.245016	0.03650397	0.326637	0.440466	0.571065	6.33538	0.00123738	0.00166859	0.00216333	0.0239999	0.647004	0.352996	0.05723178	0.005027742	3.17242	0.742267	0	0.7128171	3.654885	1	1	1	1.367892	0.3529957	0.6470043	21.01718	0.003788235	3.654885	0.824031	0.947744	1.04051	1.18771
6400	-17395.14	-17376.39	-18.75238	39.90458	0.247416	0.24216	0.253472	0.256951	0.1823906	1.60799	0.325134	0.591898	5.74647	0.00496702	0.00100432	0.00182834	0.0177506	0.469284	0.530716	0.02839612	0.01228284	2.64734	0.633111	0	1.128406	3.710528	1	1	1	1.530673	0.5307157	0.4692843	42.84224	0.003088952	3.710528	0.806566	0.941698	1.044	1.20773
6500	-17392.05	-17376.67	-15.38371	3.894403	0.245256	0.244899	0.25269	0.257156	0.08936022	0.937048	0.274082	0.389694	6.47904	0.00313721	0.000917619	0.00130468	0.0216917	0.506013	0.493987	0.03426317	0.02100066	3.13429	0.771665	0	0.8043	3.981003	1	1	1	1.483752	0.4939872	0.5060128	11.63321	0.003347972	3.981003	0.448466	0.771476	1.0844	1.69566
6600	-17391.81	-17372.64	-19.16952	21.59311	0.245599	0.250374	0.252103	0.251924	0.1288379	0.790825	0.153376	0.281067	8.94269	0.0024689	0.000478829	0.000877472	0.0279185	0.743173	0.256827	0.1361725	0.009374024	2.61919	0.904212	0	1.555099	3.515082	1	1	1	1.301746	0.2568271	0.7431729	13.6133	0.003121934	3.515082	0.741248	0.917549	1.05606	1.28514
