Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
1400	-17389.27	-17375.81	-13.4677	15.47401	0.255897	0.243331	0.251092	0.249679	0.196653	0.145844	0.104976	3.27845	0.0675733	0.000822696	0.000592163	0.0184934	0.000381175	0.716925	0.283075	0.02708556	0.004094542	2.79261	0.955297	0	0.7668147	3.765574	1	1	1	1.201049	0.2830749	0.7169251	7.32508	0.005640914	3.765574	0.697884	0.900084	1.06314	1.3389
1500	-17390.57	-17372.43	-18.13687	47.27367	0.253686	0.24982	0.249601	0.246893	0.03931342	0.139684	0.278977	2.81276	3.62857	0.000513126	0.00102481	0.0103326	0.0133294	0.472651	0.527349	0.147911	0.02534758	2.97051	0.903302	0	1.537163	3.956469	1	1	1	1.338841	0.5273493	0.4726507	58.38815	0.003673466	3.956469	0.821658	0.946932	1.04099	1.19042
1600	-17386.08	-17372.76	-13.31747	11.97467	0.257822	0.245363	0.249718	0.247097	0.1049289	0.105348	0.122757	2.25085	0.855606	0.00080647	0.000939745	0.017231	0.00654993	0.551988	0.448012	0.005839906	0.008223566	3.14996	1.01155	0	0.9728342	3.567262	1	1	1	1.352653	0.4480121	0.5519879	81.26771	0.007655312	3.567262	0.660262	0.883927	1.06861	1.38721
1700	-17384.86	-17372.47	-12.39167	37.69493	0.256515	0.245757	0.248204	0.249524	0.06091502	0.149846	0.185843	2.85046	1.04176	0.000833059	0.00103318	0.0158469	0.00579158	0.733574	0.266426	0.05861707	0.001004262	2.96089	0.928754	0	1.225602	3.809562	1	1	1	1.279987	0.2664258	0.7335742	24.84102	0.005559431	3.809562	0.801227	0.939816	1.04505	1.21391
1800	-17385.88	-17373.26	-12.62294	36.45187	0.254059	0.239587	0.255199	0.251155	0.04986222	0.187315	0.352169	3.75553	2.88385	0.000596607	0.00112167	0.0119615	0.00918516	0.523223	0.476777	0.004007844	0.004707118	3.06402	0.946168	0	0.7979279	3.994424	1	1	1	1.226492	0.4767766	0.5232234	14.7408	0.003185038	3.994424	0.79802	0.938678	1.04567	1.21763
1900	-17390.12	-17372.49	-17.62861	13.15365	0.246406	0.245433	0.255318	0.252843	0.09559972	0.0657994	0.156867	3.73448	0.743035	0.000334533	0.000797533	0.0189866	0.00377769	0.0597635	0.940236	0.1708705	0.01715723	3.12412	1.00984	0	1.505815	3.560415	1	1	1	1.21018	0.9402365	0.0597635	93.09622	0.005084138	3.560415	0.674489	0.890152	1.06661	1.36875
2000	-17388.84	-17373.87	-14.97307	39.5586	0.247635	0.247587	0.251832	0.252947	0.1675565	0.199233	0.149907	3.41078	0.118895	0.0011456	0.000861973	0.0196122	0.000683652	0.308159	0.691841	0.06379208	0.0005969467	2.79485	1.10935	0	0.7007905	3.78667	1	1	1	1.252096	0.6918414	0.3081586	32.93346	0.005750058	3.78667	0.805759	0.941414	1.04416	1.20867
2100	-17384.28	-17372.22	-12.06713	21.93189	0.254271	0.247922	0.246437	0.25137	0.1677924	0.140545	0.243493	3.43539	0.649807	0.000709826	0.00122977	0.0173505	0.00328187	0.84566	0.15434	0.09439151	0.003616777	2.97946	0.943491	0	0.4682495	3.771094	1	1	1	1.372273	0.1543399	0.8456601	7.76989	0.005050529	3.771094	0.743129	0.918279	1.05574	1.28285
2200	-17394.86	-17376.99	-17.86558	15.81915	0.251205	0.244064	0.261861	0.24287	0.09518099	0.0620662	0.141737	4.28928	2.40322	0.00033512	0.000765295	0.0231595	0.0129759	0.5173	0.4827	0.09126302	0.0234945	2.92106	0.986168	0	1.197532	3.10709	1	1	1	1.321409	0.4827	0.5173	76.21559	0.005399398	3.10709	0.700943	0.901356	1.06266	1.33504
2300	-17389.9	-17373.34	-16.55862	6.849487	0.249049	0.252977	0.247758	0.250216	0.04926148	0.035449	0.130601	2.23657	0.924543	0.000261748	0.000964329	0.0165144	0.00682665	0.787748	0.212252	0.05793841	0.03185101	3.07654	0.8881	0	1.854935	3.818403	1	1	1	1.404008	0.2122521	0.7877479	53.02927	0.007383805	3.818403	0.564497	0.838073	1.0793	1.51813
2400	-17386.9	-17372.66	-14.23824	30.28725	0.251606	0.250896	0.248074	0.249424	0.2010787	0.0928874	0.125341	2.64696	0.536738	0.000738219	0.000996143	0.0210366	0.0042657	0.0168329	0.983167	0.0009536215	0.01998222	2.89727	1.07958	0	1.519617	3.181784	1	1	1	1.238512	0.9831671	0.01683293	46.49051	0.007947458	3.181784	0.779408	0.931959	1.04921	1.23942
2500	-17391.59	-17376.22	-15.36603	35.8522	0.247918	0.24793	0.24921	0.254942	0.1410673	0.0952257	0.0964764	2.82234	0.308575	0.000762636	0.000772652	0.0226033	0.00247129	0.374401	0.625599	0.04064496	0.02413145	2.94051	1.24119	0	0.9557717	3.007957	1	1	1	1.397444	0.6255987	0.3744013	48.85983	0.008008716	3.007957	0.796416	0.938107	1.04598	1.2195
2600	-17387.66	-17374.19	-13.47215	20.31679	0.250902	0.244392	0.252712	0.251995	0.205241	0.061404	0.208808	3.00931	0.342384	0.000448726	0.00152592	0.0219914	0.00250206	0.680484	0.319516	0.05183471	0.01611533	2.99393	1.00338	0	0.9369097	3.282212	1	1	1	1.122489	0.3195156	0.6804844	61.31597	0.007307766	3.282212	0.733765	0.91462	1.05734	1.29428
2700	-17385.91	-17371.11	-14.80555	45.26982	0.253467	0.248025	0.248483	0.250026	0.0696047	0.113274	0.222923	3.69278	0.326273	0.000631091	0.00124199	0.0205739	0.00181779	0.98641	0.0135897	0.01581524	0.008913884	2.94658	0.935245	0	2.569475	3.311901	1	1	1	1.322672	0.01358966	0.9864103	45.38379	0.005571381	3.311901	0.81791	0.945644	1.04175	1.1947
2800	-17388.54	-17376.53	-12.01342	40.26632	0.253034	0.251443	0.250371	0.245152	0.1129006	0.0593718	0.0931797	1.79212	1.37078	0.000614542	0.000964479	0.0185498	0.0141886	0.358903	0.641097	0.04802485	0.003218113	2.90021	0.916105	0	0.6084644	3.233962	1	1	1	1.203492	0.641097	0.358903	6.238055	0.01035074	3.233962	0.807399	0.94199	1.04384	1.20677
2900	-17388.53	-17374.71	-13.82768	48.63878	0.251717	0.247939	0.250492	0.249853	0.04500567	0.0752015	0.105632	3.05181	1.4795	0.000392077	0.000550734	0.0159112	0.00771365	0.593888	0.406112	0.08279943	0.002715251	2.96591	0.884426	0	0.697628	3.475115	1	1	1	1.171795	0.4061118	0.5938882	21.82411	0.00521369	3.475115	0.824081	0.94776	1.0405	1.18765
3000	-17393.92	-17373.5	-20.41858	10.16085	0.248833	0.247605	0.250918	0.252644	0.3130657	0.0873424	0.166639	2.47428	1.11194	0.00056752	0.00108276	0.016077	0.00722498	0.412221	0.587779	0.01603518	0.007488776	3.1133	0.900254	0	3.843847	3.841096	1	1	1	1.500177	0.5877792	0.4122208	8.262232	0.006497643	3.841096	0.634101	0.872104	1.07201	1.42178
3100	-17388.24	-17372.34	-15.89547	3.001864	0.249172	0.24775	0.251899	0.251179	0.1426709	0.0561682	0.206577	4.55455	1.61203	0.000219395	0.000806895	0.0177902	0.00629662	0.876243	0.123757	0.07543967	0.01334409	2.89646	0.915736	0	0.4129328	3.7688	1	1	1	1.443332	0.1237574	0.8762426	11.87999	0.003906028	3.7688	0.389406	0.731631	1.08253	1.79644
3200	-17389.91	-17374.42	-15.49667	32.92498	0.243116	0.244559	0.256332	0.255992	0.06602367	0.0943662	0.134122	7.71698	0.176142	0.000290843	0.000413373	0.0237843	0.000542882	0.671791	0.328209	0.08494685	0.01891835	2.9165	1.03309	0	0.7984073	3.52725	1	1	1	1.282271	0.3282092	0.6717908	83.87291	0.003082071	3.52725	0.787987	0.935081	1.04759	1.22934
3300	-17395.51	-17377.36	-18.15003	37.65506	0.249034	0.247752	0.247377	0.255837	0.3402915	0.231071	1.02441	8.60908	0.52056	0.000577971	0.00256233	0.0215336	0.00130206	0.68139	0.31861	0.09729226	0.005953314	2.82868	0.995809	0	0.6704997	3.321198	1	1	1	1.442747	0.3186102	0.6813898	7.577126	0.002501271	3.321198	0.801127	0.939781	1.04507	1.21403
3400	-17391.22	-17371.8	-19.42598	37.12805	0.251177	0.243529	0.250618	0.254676	0.3435279	0.299273	0.460978	9.46922	0.998866	0.000630029	0.00097045	0.0199346	0.00210281	0.880573	0.119427	0.1235927	0.007601555	2.97404	1.11475	0	0.6812211	3.4168	1	1	1	1.319727	0.1194269	0.8805731	30.41848	0.0021052	3.4168	0.799784	0.939305	1.04533	1.21558
3500	-17390.63	-17372.66	-17.96602	17.71509	0.25156	0.251705	0.25129	0.245445	0.1188566	0.0940346	0.373959	11.6449	1.22136	0.000149617	0.000595	0.018528	0.00194328	0.415214	0.584786	0.06069986	0.00487989	2.93164	0.943953	0	0.3456947	3.772188	1	1	1	1.269176	0.5847865	0.4152135	50.29282	0.001591082	3.772188	0.716215	0.907613	1.06024	1.31593
3600	-17392.28	-17377.45	-14.83681	28.62792	0.256776	0.253489	0.246361	0.243374	0.06665905	0.175416	0.311945	8.51735	1.13377	0.000410131	0.000729341	0.019914	0.0026508	0.452225	0.547775	0.01850704	0.01435743	2.84891	0.978735	0	0.6392308	3.710645	1	1	1	1.098936	0.5477748	0.4522252	38.33177	0.002338046	3.710645	0.773438	0.929761	1.05032	1.24648
3700	-17390.89	-17371.79	-19.10032	29.41903	0.253874	0.242002	0.25074	0.253385	0.03698876	0.227389	0.327411	9.25586	1.62569	0.000515482	0.000742227	0.0209826	0.00368537	0.445684	0.554316	0.009099427	0.001836503	3.06885	0.771257	0	1.454109	3.320672	1	1	1	1.273321	0.5543158	0.4456842	48.6497	0.002266958	3.320672	0.776345	0.930834	1.04978	1.24304
3800	-17393.18	-17374.35	-18.83029	13.50117	0.242258	0.248665	0.256358	0.25272	0.068432	0.18684	0.665105	9.84095	0.327673	0.000338083	0.00120349	0.017807	0.000592917	0.997866	0.00213404	0.232974	0.002124386	2.99588	1.14607	0	0.9858273	3.93514	1	1	1	1.269486	0.00213404	0.997866	42.86524	0.00180948	3.93514	0.678348	0.891815	1.06606	1.36378
3900	-17389.55	-17373.74	-15.81199	42.83044	0.24673	0.246234	0.249007	0.258029	0.1265154	0.29811	0.649452	15.2713	0.0748645	0.000424201	0.000924151	0.0217306	0.00010653	0.421624	0.578376	0.04741424	0.001725212	2.93442	0.932625	0	1.626243	3.472241	1	1	1	1.43636	0.5783765	0.4216235	2.804817	0.00142297	3.472241	0.813009	0.943948	1.04273	1.20032
4000	-17394.3	-17373.14	-21.15545	3.898538	0.253561	0.242512	0.251239	0.252688	0.03866554	0.489529	0.828257	10.6906	4.07809	0.000704786	0.00119246	0.0153916	0.00587132	0.0136435	0.986357	0.04205085	0.001429021	3.24288	1.00299	0	0.7246204	3.920865	1	1	1	1.46529	0.9863565	0.01364349	19.25963	0.001439723	3.920865	0.4487	0.771626	1.0844	1.69527
4100	-17391.79	-17374.56	-17.22568	39.03076	0.25561	0.238973	0.252917	0.2525	0.136153	0.256631	0.580291	11.3737	0.109329	0.000394759	0.000892626	0.0174954	0.000168174	0.22279	0.77721	0.1328847	0.008743151	3.02417	0.933054	0	0.9100402	3.997971	1	1	1	1.397717	0.7772102	0.2227898	57.48968	0.001538238	3.997971	0.804507	0.940974	1.04441	1.21011
4200	-17390.53	-17373.37	-17.15349	24.53006	0.243583	0.252916	0.248881	0.25462	0.02433554	0.366241	0.58624	13.7951	0.185863	0.000506254	0.00081036	0.019069	0.000256918	0.21732	0.78268	0.03151936	0.006836668	3.1772	0.87322	0	0.7037918	3.996065	1	1	1	1.350831	0.7826801	0.2173199	31.12127	0.001382299	3.996065	0.756292	0.923334	1.05343	1.26695
4300	-17387.24	-17371.95	-15.29789	25.11849	0.249569	0.246864	0.25356	0.250007	0.06126481	0.290851	0.585144	9.04369	1.34345	0.000637011	0.00128156	0.0198071	0.00294238	0.195542	0.804458	0.01142857	0.008678636	3.03673	1.13146	0	1.018767	3.401972	1	1	1	1.354228	0.804458	0.195542	19.58328	0.002190162	3.401972	0.758999	0.92436	1.05294	1.2637
4400	-17387.48	-17372.34	-15.14208	20.57585	0.255989	0.247052	0.249709	0.24725	0.1792197	0.123452	0.225811	6.75502	0.734446	0.000354964	0.00064928	0.0194229	0.00211177	0.0272139	0.972786	0.09804276	0.003877246	3.01371	1.08452	0	1.056671	3.672814	1	1	1	1.173674	0.9727861	0.02721391	20.42798	0.002875321	3.672814	0.735337	0.915238	1.05707	1.29235
4500	-17388.37	-17373.92	-14.45708	45.56024	0.244168	0.254424	0.251801	0.249607	0.02620526	0.205371	0.247043	7.26873	0.282702	0.000586849	0.00070593	0.0207705	0.000807825	0.514205	0.485795	0.0154802	0.003075885	2.95333	0.914487	0	1.856375	3.467126	1	1	1	1.452752	0.4857948	0.5142052	25.12544	0.002857513	3.467126	0.818468	0.945836	1.04164	1.19406
4600	-17390.84	-17373.79	-17.04378	49.19094	0.248531	0.2485	0.255881	0.247088	0.03538544	0.185226	0.412118	9.94087	1.19633	0.000356382	0.000792929	0.0191266	0.00230178	0.80828	0.19172	0.03514401	0.03103246	2.96895	0.846735	0	0.6200874	3.643506	1	1	1	1.382969	0.1917204	0.8082796	94.49946	0.001924033	3.643506	0.825033	0.948085	1.04031	1.18657
4700	-17390.53	-17373.22	-17.30411	38.4944	0.252544	0.240591	0.25653	0.250335	0.02223696	0.0975611	0.329299	6.77139	1.03995	0.000273728	0.000923918	0.0189986	0.0029178	0.990076	0.00992423	0.05141293	0.002778278	2.98155	1.01457	0	1.843975	3.786277	1	1	1	1.291175	0.009924225	0.9900758	96.70956	0.002805712	3.786277	0.80321	0.940517	1.04466	1.21161
4800	-17388.27	-17377.92	-10.35512	42.97153	0.249129	0.247289	0.253095	0.250487	0.05748466	0.270923	0.585091	3.97373	1.0968	0.00123574	0.00266872	0.018125	0.00500274	0.602839	0.397161	0.01406443	0.01210449	2.96395	0.91032	0	0.3803202	3.525212	1	1	1	1.189863	0.3971612	0.6028388	2.197222	0.004561212	3.525212	0.813303	0.94405	1.04267	1.19998
4900	-17388.4	-17371.94	-16.45418	47.14787	0.246443	0.251982	0.248346	0.253229	0.02071842	0.200879	0.360534	6.61983	0.241594	0.000567753	0.00101899	0.0187099	0.000682827	0.646734	0.353266	0.1023226	0.0138255	3.09617	0.892833	0	1.352636	3.814828	1	1	1	1.230661	0.3532659	0.6467341	89.73987	0.002826339	3.814828	0.821429	0.946853	1.04104	1.19068
5000	-17391.13	-17371.34	-19.78954	1.467507	0.25104	0.250752	0.250303	0.247905	0.0282664	0.225595	0.661904	11.7739	0.258205	0.000427002	0.00125284	0.0222854	0.000488725	0.127044	0.872956	0.004239786	0.01188042	2.82239	0.898941	0	2.597882	3.413272	1	1	1	1.278464	0.8729557	0.1270443	49.73768	0.001892778	3.413272	0.220259	0.583057	1.04846	2.14823
5100	-17388.07	-17372.29	-15.78316	5.294445	0.251955	0.25256	0.24792	0.247564	0.1571764	0.169762	0.375659	8.49764	1.05315	0.00038241	0.000846221	0.0191421	0.00237236	0.510635	0.489365	0.006018185	0.01554743	2.95778	1.05632	0	1.199805	3.674328	1	1	1	1.264462	0.4893653	0.5106347	53.44993	0.002252631	3.674328	0.513865	0.81069	1.08275	1.59269
5200	-17393.39	-17373.73	-19.65952	28.22568	0.247918	0.246368	0.256393	0.249322	0.07400801	0.177471	0.267625	10.4064	0.200499	0.000378384	0.0005706	0.0221874	0.000427481	0.62779	0.37221	0.106343	0.004514579	2.88021	0.792203	0	0.1647999	3.408119	1	1	1	1.195231	0.3722095	0.6277905	4.732825	0.002132085	3.408119	0.771915	0.929197	1.0506	1.24829
5300	-17391.19	-17372.68	-18.51729	28.4011	0.247238	0.245752	0.252796	0.254214	0.1393216	0.287674	0.309655	5.76427	2.56158	0.000707548	0.000761612	0.0141775	0.00630032	0.346039	0.653961	0.05617668	0.002752223	2.95244	0.932519	0	2.064724	3.951336	1	1	1	1.402827	0.6539605	0.3460395	44.62652	0.002459548	3.951336	0.772583	0.929445	1.05048	1.2475
5400	-17387.12	-17374.51	-12.60944	36.66392	0.257055	0.251701	0.245527	0.245717	0.1709466	0.147608	0.186831	2.85242	0.606349	0.000811916	0.00102766	0.0156897	0.00333521	0.535975	0.464025	0.05530256	6.980038e-05	2.96351	0.916374	0	0.9865342	3.861101	1	1	1	1.289225	0.4640254	0.5359746	35.29945	0.005500475	3.861101	0.798578	0.938877	1.04556	1.21698
5500	-17388.96	-17375.94	-13.02157	26.65996	0.25353	0.244331	0.253213	0.248927	0.08094291	0.0857422	0.216764	3.33208	0.601841	0.00056107	0.00141844	0.0218041	0.00393826	0.745922	0.254078	0.02776688	0.04044099	2.89	0.94194	0	0.7710585	3.000349	1	1	1	1.30015	0.2540784	0.7459216	79.18031	0.006543688	3.000349	0.765677	0.926873	1.05174	1.25571
5600	-17384.57	-17372.91	-11.66206	11.30796	0.254847	0.245836	0.253577	0.245739	0.1298883	0.104231	0.149702	2.29122	0.457339	0.000765122	0.00109892	0.0168191	0.00335717	0.611628	0.388372	0.005618861	0.002966342	3.05233	0.960865	0	0.7568024	3.926072	1	1	1	1.166825	0.3883719	0.6116281	97.30563	0.007340663	3.926072	0.651323	0.879944	1.06981	1.39893
5700	-17389.61	-17372.56	-17.04257	30.0672	0.246671	0.248664	0.250389	0.254276	0.06413601	0.153104	0.234903	3.97254	1.81262	0.000641919	0.000984876	0.0166557	0.00759976	0.91021	0.0897904	0.09061902	0.02807092	3.0179	0.821183	0	1.406183	3.4143	1	1	1	1.301336	0.0897904	0.9102096	55.013	0.004192699	3.4143	0.778644	0.931679	1.04935	1.24032
5800	-17391.63	-17376.73	-14.90282	33.01798	0.247746	0.251587	0.252986	0.247681	0.06799827	0.0440853	0.336165	4.09202	3.89923	0.000127438	0.000971758	0.0118289	0.0112716	0.339677	0.660323	0.00945836	0.00117311	2.88922	0.940657	0	1.0138	3.687171	1	1	1	1.404306	0.6603232	0.3396768	5.770781	0.002890717	3.687171	0.788272	0.935183	1.04754	1.229
5900	-17387.77	-17373.31	-14.45966	38.57531	0.248483	0.256077	0.24906	0.246381	0.09085857	0.191914	0.230974	5.25774	0.511734	0.000660204	0.000794575	0.0180872	0.00176042	0.471316	0.528684	0.03200779	0.01382354	3.18518	1.09436	0	0.5973976	3.783331	1	1	1	1.304287	0.5286842	0.4713158	46.10674	0.003440111	3.783331	0.803407	0.940587	1.04462	1.21138
6000	-17392.63	-17374.45	-18.1706	24.0303	0.245286	0.252658	0.250894	0.251162	0.08397365	0.212857	0.287317	6.79844	0.949753	0.000547051	0.000738415	0.0174722	0.0024409	0.134194	0.865806	0.01275048	0.005497286	3.2182	0.922928	0	1.763047	3.728383	1	1	1	1.331613	0.8658058	0.1341942	88.08447	0.002570036	3.728383	0.753919	0.92243	1.05385	1.2698
6100	-17387.23	-17372.8	-14.4255	23.30038	0.25275	0.245041	0.251087	0.251122	0.09286137	0.218052	0.280116	6.52285	1.04319	0.000571733	0.000734463	0.0171029	0.00273525	0.459502	0.540498	0.03918335	0.01122997	3.11169	1.13151	0	0.7484013	3.952333	1	1	1	1.230017	0.5404976	0.4595024	20.77979	0.002621998	3.952333	0.750324	0.921055	1.05448	1.27414
6200	-17394.47	-17374.22	-20.25396	6.030609	0.246802	0.249512	0.250143	0.253543	0.01837157	0.102004	0.263821	3.19218	3.10119	0.000414052	0.0010709	0.0129577	0.0125883	0.263807	0.736193	0.05242873	0.02661327	2.85721	0.96024	0	3.20296	3.90899	1	1	1	1.154405	0.7361925	0.2638075	31.82058	0.004059183	3.90899	0.539965	0.825103	1.08119	1.55374
6300	-17391.74	-17374.45	-17.29309	29.32914	0.247562	0.250059	0.244254	0.258125	0.2806742	0.0535398	0.0883146	1.99365	2.75185	0.000307245	0.000506804	0.0114408	0.0157918	0.302704	0.697296	0.04493505	0.01191707	2.97096	1.1114	0	0.8011066	3.963379	1	1	1	1.144998	0.6972961	0.3027039	29.51439	0.005738624	3.963379	0.77602	0.930714	1.04984	1.24342
6400	-17389.11	-17374.58	-14.53821	42.14264	0.244699	0.249475	0.253115	0.25271	0.1961432	0.111875	0.37057	1.51844	2.84922	0.000559583	0.00185354	0.00759501	0.0142514	0.483917	0.516083	0.003457712	0.01841677	3.04193	1.0375	0	0.4545975	3.998929	1	1	1	1.416669	0.516083	0.483917	69.97789	0.005001867	3.998929	0.811553	0.943441	1.04302	1.20199
6500	-17388.06	-17375.06	-13.00777	3.036832	0.250717	0.244188	0.247404	0.257692	0.1576547	0.09931	0.115959	1.59102	1.95676	0.000793576	0.000926615	0.0127137	0.0156363	0.790048	0.209952	0.02870346	0.01305653	2.92025	0.941809	0	0.5023111	3.347482	1	1	1	1.14546	0.2099524	0.7900476	31.44372	0.007990891	3.347482	0.392091	0.733547	1.08269	1.79167
6600	-17389.84	-17376.96	-12.87987	14.22605	0.249553	0.250986	0.253271	0.24619	0.04956039	0.136128	0.294724	3.31729	1.27008	0.000661179	0.00143148	0.0161122	0.00616883	0.484364	0.515636	0.04060277	0.02963193	2.96494	0.897514	0	0.5932858	3.652317	1	1	1	1.588472	0.5156364	0.4843636	28.30958	0.004857027	3.652317	0.685966	0.895071	1.06494	1.35403
