Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
3100	-17392.5	-17374.2	-18.30254	11.48859	0.249845	0.246199	0.250292	0.253664	0.1395102	0.268756	0.273439	9.85895	1.35386	0.000574702	0.000584715	0.0210821	0.00289506	0.968157	0.0318433	0.009173321	0.007288323	3.08396	0.971586	0	0.5024864	3.524561	1	1	1	1.28222	0.03184333	0.9681567	43.6915	0.002138378	3.524561	0.653816	0.88106	1.06948	1.39565
3200	-17392.95	-17372.68	-20.27615	25.2298	0.250852	0.253887	0.250732	0.24453	0.02514857	0.106018	0.177167	8.00764	1.03446	0.000279494	0.000467065	0.0211105	0.00272714	0.906894	0.0931062	0.09073481	0.02879113	2.82471	0.873851	0	1.464952	3.52546	1	1	1	1.21476	0.09310622	0.9068938	98.24727	0.002636299	3.52546	0.7595	0.924549	1.05285	1.2631
3300	-17389.52	-17372.67	-16.84613	45.88878	0.250651	0.249016	0.254369	0.245964	0.06341728	0.0708303	0.228126	8.0511	0.2214	0.000215374	0.000693664	0.024481	0.000673213	0.373515	0.626485	0.009486753	0.0046275	2.51686	0.976934	0	1.102307	3.052256	1	1	1	1.245093	0.6264854	0.3735146	71.3705	0.003040704	3.052256	0.819093	0.946051	1.04151	1.19334
3400	-17391.98	-17373.81	-18.17104	38.75205	0.251054	0.255033	0.244269	0.249644	0.06080542	0.0773379	0.152145	6.58285	0.679633	0.000241045	0.000474201	0.0205172	0.00211826	0.178439	0.821561	0.0118617	0.0278433	2.5456	0.877414	0	2.02417	3.640056	1	1	1	1.413944	0.8215611	0.1784389	32.39141	0.003116772	3.640056	0.803836	0.940738	1.04454	1.21089
3500	-17390.74	-17373.21	-17.53271	12.40495	0.255632	0.249569	0.249822	0.244977	0.03377723	0.0758759	0.127299	5.11631	1.01508	0.000267869	0.00044941	0.0180624	0.00358361	0.193855	0.806145	0.004445817	0.009724297	3.4277	1.15701	0	1.901399	3.989742	1	1	1	1.289702	0.8061455	0.1938545	30.04093	0.003530362	3.989742	0.665672	0.886311	1.06786	1.38016
3600	-17388.8	-17372.55	-16.24714	21.73293	0.243819	0.251251	0.255041	0.249889	0.03380797	0.183348	0.294717	5.19174	1.12793	0.000614425	0.000987639	0.0173983	0.00377986	0.948388	0.0516116	0.06574613	0.003916246	2.69233	1.1714	0	0.7735025	3.8789	1	1	1	1.320564	0.05161156	0.9483884	35.32337	0.003351143	3.8789	0.742029	0.917852	1.05593	1.28419
3700	-17396.4	-17375.61	-20.78411	38.17886	0.241628	0.253595	0.250039	0.254738	0.1721407	0.180108	0.372547	11.1429	0.149714	0.000346043	0.000715776	0.0214088	0.000287646	0.985755	0.0142454	0.171637	0.03170893	3.42941	0.630212	0	0.9946731	3.61324	1	1	1	1.237362	0.01424539	0.9857546	91.5966	0.001921302	3.61324	0.802435	0.940243	1.04481	1.21251
3800	-17390.86	-17371.88	-18.97472	11.57317	0.250067	0.253472	0.247405	0.249056	0.05399831	0.0725116	0.251769	6.69429	2.42931	0.000187228	0.000650076	0.0172849	0.00627257	0.792977	0.207023	0.09368609	0.003307644	2.7442	1.1113	0	0.9698314	3.800907	1	1	1	1.285988	0.2070235	0.7929765	18.41411	0.002582038	3.800907	0.654964	0.881573	1.06932	1.39414
3900	-17395.66	-17377.5	-18.16644	9.216119	0.259985	0.243267	0.249059	0.247689	0.03624415	0.204758	0.371535	9.00493	3.65876	0.000428286	0.000777129	0.0188354	0.00765291	0.704589	0.295411	0.01138864	0.01602709	2.96426	0.570081	0	0.6832822	3.762751	1	1	1	1.398872	0.2954115	0.7045885	9.841609	0.002091671	3.762751	0.617777	0.864469	1.07396	1.44379
4000	-17387.33	-17372.86	-14.47466	7.302041	0.25151	0.24324	0.250878	0.254372	0.1484155	0.060569	0.0895977	3.97531	0.430003	0.000335253	0.000495929	0.0220036	0.0023801	0.555731	0.444269	0.02134989	0.00108372	3.07909	1.3034	0	1.237125	3.257411	1	1	1	1.240664	0.4442686	0.5557314	5.161737	0.005535061	3.257411	0.576446	0.844198	1.07825	1.50111
