Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
276000	-17392.03	-17374.15	-17.87945	37.12263	0.253521	0.239548	0.254212	0.252719	0.2127032	0.0722126	0.357896	15.3764	0.383854	0.000104279	0.000516824	0.0222045	0.000554309	0.362521	0.637479	0.01512336	0.0006550394	2.88924	1.98479	0	0.6989128	3.952511	1	1	1	1.364695	0.6374793	0.3625207	38.20491	0.001444062	3.952511	0.79977	0.9393	1.04533	1.2156
276100	-17388.93	-17372.6	-16.33195	10.5134	0.24311	0.247153	0.25342	0.256316	0.1459887	0.0963156	0.220617	7.05807	0.983485	0.000268147	0.000614206	0.01965	0.00273806	0.144503	0.855497	0.02881166	0.004591164	2.92662	2.00121	0	1.795942	3.556736	1	1	1	1.316589	0.8554974	0.1445026	30.35169	0.00278404	3.556736	0.639669	0.874662	1.07132	1.41435
276200	-17391.89	-17374.16	-17.72907	21.12842	0.247518	0.245759	0.255947	0.250776	0.2775418	0.15537	0.190429	5.46107	0.835286	0.000499512	0.000612227	0.0175573	0.00268544	0.400173	0.599827	0.1802448	0.003952555	2.93408	1.88306	0	0.453799	3.775592	1	1	1	1.161615	0.5998271	0.4001729	23.22973	0.00321499	3.775592	0.738598	0.916515	1.05652	1.28837
276300	-17389.8	-17373.15	-16.64114	23.25259	0.255066	0.244207	0.25431	0.246416	0.05823038	0.116068	0.216651	5.97087	0.167924	0.000390926	0.000729699	0.0201104	0.000565582	0.441073	0.558927	0.03039379	0.007666562	2.98047	1.90631	0	0.1527582	3.46639	1	1	1	1.330263	0.5589271	0.4410729	25.02821	0.003368084	3.46639	0.750083	0.920963	1.05453	1.27443
276400	-17387.67	-17371.13	-16.54412	13.88057	0.24752	0.244893	0.254018	0.25357	0.008124644	0.0820141	0.212314	8.94133	0.940425	0.000216974	0.000561689	0.0236549	0.00248796	0.661438	0.338562	0.009033709	0.01358484	2.90998	1.93835	0	0.7298196	3.165556	1	1	1	1.288732	0.3385617	0.6614383	85.61412	0.002645565	3.165556	0.682405	0.893554	1.06546	1.35858
276500	-17392.87	-17378.04	-14.82451	22.95301	0.237017	0.246479	0.256693	0.259811	0.09468825	0.116817	0.136535	6.60199	2.17332	0.000363689	0.000425077	0.0205542	0.00676624	0.782101	0.217899	0.009301961	0.001352518	3.11002	2.07022	0	0.8814857	3.534897	1	1	1	1.35264	0.2178991	0.7821009	11.15225	0.003113328	3.534897	0.748556	0.920376	1.05479	1.27627
276600	-17389.93	-17377.09	-12.83904	45.63428	0.251223	0.243016	0.251761	0.254	0.06767575	0.0599719	0.172183	3.26561	0.551561	0.000378756	0.00108743	0.0206242	0.00348341	0.83566	0.16434	0.04627993	0.03356068	2.99671	1.93302	0	1.044529	3.468079	1	1	1	1.350869	0.1643396	0.8356604	36.70207	0.006315556	3.468079	0.81861	0.945885	1.04161	1.1939
276700	-17393.54	-17374.95	-18.59251	49.34169	0.253754	0.253771	0.243209	0.249266	0.1606696	0.172367	0.372108	7.08877	1.55187	0.000423839	0.00091499	0.0174308	0.00381595	0.395187	0.604813	0.0468853	0.006062778	3.20072	1.90789	0	0.6325621	3.856321	1	1	1	1.369191	0.6048129	0.3951871	73.38473	0.002458932	3.856321	0.82529	0.948173	1.04026	1.18628
276800	-17393.32	-17375.5	-17.82099	20.371	0.247147	0.251317	0.24911	0.252425	0.0818552	0.0869772	0.18051	5.85936	0.360663	0.000251451	0.000521854	0.0169394	0.00104268	0.865005	0.134995	0.1773636	0.01102456	2.94595	1.94736	0	1.829714	3.935554	1	1	1	1.210673	0.1349954	0.8650046	62.91533	0.002891003	3.935554	0.734096	0.91475	1.05728	1.29387
276900	-17391.31	-17375.14	-16.1698	20.93887	0.251349	0.246941	0.247664	0.254046	0.07906661	0.104225	0.298061	7.78208	1.48813	0.000263185	0.000752655	0.0196511	0.00375777	0.66653	0.33347	0.06965631	0.01562013	3.04528	2.1656	0	1.211562	3.505876	1	1	1	1.362904	0.33347	0.66653	8.518268	0.002525167	3.505876	0.737493	0.916083	1.0567	1.28972
277000	-17393.01	-17374.98	-18.03203	41.80987	0.243144	0.242927	0.257717	0.256212	0.1883642	0.0522716	0.172229	6.40814	0.845925	0.000152837	0.000503584	0.0187368	0.00247341	0.558836	0.441164	0.09185722	0.007127391	2.88508	2.02919	0	1.147052	3.885977	1	1	1	1.455439	0.4411644	0.5588356	47.83162	0.002923912	3.885977	0.810836	0.943191	1.04316	1.20281
277100	-17386.67	-17374.62	-12.05329	31.6117	0.245031	0.246158	0.253049	0.255763	0.04817983	0.209379	0.326102	10.8299	0.162043	0.000368739	0.000574301	0.0190726	0.000285376	0.758193	0.241807	0.02330805	0.007459056	2.96728	2.04064	0	0.9251985	3.932124	1	1	1	1.504996	0.2418066	0.7581934	5.406886	0.001761109	3.932124	0.783845	0.933579	1.04838	1.2342
277200	-17389.86	-17372.62	-17.24373	43.19406	0.248889	0.249762	0.252899	0.24845	0.1243946	0.246028	0.218164	7.84603	2.38775	0.00052519	0.00046571	0.0167487	0.00509707	0.742407	0.257593	0.148366	0.01008101	2.97462	2.02044	0	0.6998462	3.904727	1	1	1	1.335557	0.2575934	0.7424066	21.47868	0.002134675	3.904727	0.813765	0.94421	1.04258	1.19945
277300	-17389.53	-17373.22	-16.30402	3.640182	0.248126	0.24529	0.251209	0.255374	0.09866314	0.0414642	0.241383	8.38731	0.672166	0.000117665	0.000684983	0.0238011	0.00190744	0.78338	0.21662	0.04390196	0.0002882086	2.98358	1.94249	0	0.7044768	3.403239	1	1	1	1.325028	0.2166201	0.7833799	77.23533	0.002837749	3.403239	0.433433	0.761769	1.08426	1.72054
277400	-17391.23	-17373.78	-17.44734	12.9209	0.250639	0.240343	0.257721	0.251296	0.05625832	0.0630364	0.305489	8.5089	2.36136	0.000136565	0.000661822	0.018434	0.00511574	0.564907	0.435093	0.04130707	0.01060701	3.03284	1.91385	0	0.9694681	3.616144	1	1	1	1.321895	0.4350933	0.5649067	50.89256	0.002166439	3.616144	0.671825	0.888997	1.06699	1.37218
277500	-17398.14	-17376.69	-21.45478	40.56287	0.250424	0.245747	0.255848	0.247981	0.4038693	0.217525	0.291155	9.40742	4.95723	0.00036995	0.000495174	0.0159994	0.00843086	0.077998	0.922002	0.02908345	0.003388056	2.99893	1.9797	0	0.5780944	3.776586	1	1	1	1.288428	0.922002	0.07799796	10.63879	0.00170072	3.776586	0.808074	0.942227	1.04371	1.20599
277600	-17387.27	-17372.35	-14.91606	21.07632	0.249016	0.251715	0.243511	0.255758	0.07369078	0.0499553	0.0957315	4.05028	0.696642	0.000267078	0.000511813	0.0216542	0.00372448	0.73433	0.26567	0.05038582	0.0004951583	3.08596	1.90894	0	0.4471725	3.257856	1	1	1	1.330537	0.2656695	0.7343305	42.54509	0.005346339	3.257856	0.738296	0.916397	1.05657	1.28874
277700	-17394.14	-17380.35	-13.79035	33.35997	0.241297	0.250556	0.258398	0.249749	0.0958807	0.113662	0.148592	3.58926	0.385511	0.000558939	0.000730713	0.0176505	0.00189578	0.728752	0.271248	0.02629238	0.001722217	2.91412	1.96972	0	1.313852	3.935962	1	1	1	1.633066	0.2712482	0.7287518	79.26577	0.004917574	3.935962	0.789307	0.935557	1.04734	1.22779
277800	-17388.41	-17372.42	-15.98535	25.17952	0.246451	0.252544	0.25021	0.250795	0.1330073	0.0620669	0.173959	4.02279	0.705297	0.000310147	0.00086927	0.0201018	0.00352436	0.673483	0.326517	0.07167484	0.01318755	2.94528	2.04513	0	1.694826	3.586223	1	1	1	1.323572	0.3265169	0.6734831	49.51582	0.00499698	3.586223	0.759274	0.924464	1.0529	1.26337
277900	-17397.12	-17383.04	-14.07273	37.56241	0.261879	0.239653	0.245497	0.252972	0.2116777	0.175851	0.122287	4.91759	0.278228	0.000762557	0.000530282	0.0213246	0.0012065	0.618802	0.381198	0.02438718	0.03338728	2.99571	1.95506	0	0.7312044	3.565576	1	1	1	1.258818	0.381198	0.618802	76.5855	0.004336388	3.565576	0.800893	0.939698	1.04511	1.2143
278000	-17387.99	-17373.61	-14.3826	39.65376	0.248974	0.250098	0.255491	0.245437	0.03556447	0.0870839	0.105021	3.80478	0.364275	0.000486789	0.000587054	0.0212683	0.00203625	0.643185	0.356815	0.04647761	0.001818772	2.94441	2.20152	0	1.29173	3.246462	1	1	1	1.30506	0.3568155	0.6431845	18.22681	0.005589881	3.246462	0.805982	0.941493	1.04412	1.20841
278100	-17389.36	-17374.35	-15.0103	24.53468	0.250249	0.253494	0.248023	0.248234	0.07391701	0.0583079	0.0960697	2.72492	1.15765	0.000416753	0.000686654	0.0194763	0.00827426	0.823908	0.176092	0.07242951	0.0005050066	2.90009	2.07642	0	1.204276	3.213287	1	1	1	1.344497	0.1760916	0.8239084	32.19968	0.007147458	3.213287	0.756314	0.923342	1.05342	1.26692
278200	-17390.73	-17375.16	-15.56805	10.04598	0.248848	0.243792	0.25234	0.25502	0.1501124	0.110358	0.178105	5.46594	0.505312	0.000379485	0.000612444	0.0187955	0.0017376	0.970089	0.0299106	0.05365482	0.01588174	3.027	2.03701	0	1.391311	3.867735	1	1	1	1.289067	0.0299106	0.9700894	84.50213	0.003438659	3.867735	0.63223	0.871239	1.07224	1.42429
278300	-17387.95	-17372.04	-15.90657	8.088043	0.249677	0.248326	0.252178	0.249819	0.08188787	0.134336	0.195077	10.1072	0.780486	0.00027688	0.000402072	0.020832	0.00160865	0.604612	0.395388	0.04240644	0.009116189	2.90297	2.1202	0	1.415772	3.384518	1	1	1	1.415463	0.3953877	0.6046123	14.24017	0.002061093	3.384518	0.595012	0.853475	1.07644	1.47507
278400	-17394.82	-17375.69	-19.12758	47.84275	0.2462	0.24713	0.259316	0.247354	0.1078131	0.0993815	0.357226	15.001	1.39624	0.00015466	0.000555926	0.0233449	0.00217286	0.94796	0.05204	0.08978701	0.0173148	3.01784	2.15809	0	0.8789242	3.356882	1	1	1	1.199984	0.05204004	0.94796	31.55235	0.001556229	3.356882	0.82268	0.947282	1.04079	1.18925
278500	-17399.59	-17377.24	-22.34713	48.25419	0.260005	0.253688	0.243845	0.242461	0.02812163	0.237236	0.753939	14.1649	2.55258	0.000282331	0.000897252	0.0168575	0.00303779	0.840171	0.159829	0.08044296	0.009693251	2.79673	1.91671	0	1.119293	3.959118	1	1	1	1.333021	0.1598287	0.8401713	61.41685	0.001190087	3.959118	0.823408	0.947531	1.04064	1.18842
278600	-17393.01	-17375.07	-17.94166	34.13521	0.251489	0.2528	0.252042	0.243669	0.06415104	0.183957	0.295731	8.85134	1.71147	0.000364987	0.000586756	0.0175619	0.00339572	0.377554	0.622446	0.07584164	0.006218547	3.16928	2.14111	0	0.7154335	3.76513	1	1	1	1.118799	0.6224461	0.3775539	36.58592	0.00198409	3.76513	0.791599	0.936382	1.04691	1.22511
278700	-17396.38	-17373.5	-22.88545	23.74825	0.249155	0.247778	0.254389	0.248678	0.2641919	0.276632	0.362003	11.6476	0.535158	0.000490094	0.000641341	0.0206355	0.000948112	0.372764	0.627236	0.1400694	0.0312545	2.72385	2.01416	0	0.9024624	3.534733	1	1	1	1.274005	0.6272365	0.3727635	72.4724	0.001771649	3.534733	0.752549	0.921907	1.05409	1.27145
278800	-17390.97	-17371.89	-19.07858	27.98545	0.253931	0.246318	0.252441	0.247311	0.1811106	0.178423	0.364749	11.1523	0.454206	0.000339416	0.000693868	0.0212153	0.000864045	0.679269	0.320731	0.04326067	0.01683347	3.17319	2.05375	0	1.552001	3.373744	1	1	1	1.252571	0.3207314	0.6792686	97.44127	0.001902317	3.373744	0.770991	0.928854	1.05077	1.24939
278900	-17392.14	-17375.36	-16.78492	35.36261	0.25451	0.255373	0.242702	0.247416	0.06269228	0.104841	0.186708	6.57592	1.28371	0.000273645	0.000487327	0.0171638	0.00335061	0.469763	0.530237	0.08886094	0.003636549	2.96505	1.85163	0	0.2894011	3.791871	1	1	1	1.227771	0.530237	0.469763	20.70422	0.002610103	3.791871	0.795077	0.937629	1.04624	1.22106
279000	-17393.79	-17373.44	-20.3586	38.92269	0.252626	0.24686	0.248673	0.251841	0.4266834	0.149229	0.235953	6.43337	0.886349	0.000384194	0.000607467	0.0165629	0.00228193	0.789899	0.210101	0.109345	0.004847073	2.83168	2.0353	0	0.4970815	3.994355	1	1	1	1.441013	0.2101006	0.7898994	18.48527	0.002574526	3.994355	0.804248	0.940883	1.04446	1.21041
279100	-17387.18	-17374.87	-12.31405	33.24001	0.245287	0.24758	0.250963	0.256169	0.0201035	0.115648	0.130115	4.40386	0.361826	0.000484646	0.000545274	0.0184554	0.00151631	0.924316	0.0756835	0.04837589	0.005783432	2.91086	1.97704	0	0.5502943	3.785163	1	1	1	1.251516	0.07568351	0.9243165	23.29476	0.004190719	3.785163	0.788946	0.935427	1.04741	1.22822
279200	-17392.09	-17377.42	-14.67461	45.21799	0.247924	0.253062	0.248839	0.250175	0.1528159	0.114392	0.114987	4.36537	1.2284	0.00047729	0.000479776	0.0182142	0.00512542	0.0701134	0.929887	0.009499487	0.05149966	3.04145	2.0537	0	0.8160272	3.871697	1	1	1	1.391165	0.9298866	0.07011344	67.06996	0.004172425	3.871697	0.81781	0.945609	1.04177	1.19481
279300	-17387.07	-17373.57	-13.4928	5.32668	0.249131	0.24901	0.249645	0.252215	0.0249645	0.107139	0.32095	12.9844	0.168754	0.000179396	0.000537406	0.0217414	0.000282566	0.2742	0.7258	0.00430664	0.003184422	2.93166	1.93416	0	0.9082526	3.464638	1	1	1	1.124114	0.7257997	0.2742003	13.67911	0.001674425	3.464638	0.515105	0.811389	1.08269	1.59082
279400	-17392.35	-17377.03	-15.31161	34.01683	0.247191	0.255781	0.25074	0.246288	0.05419837	0.212176	0.272251	13.1236	0.197089	0.000307773	0.000394916	0.0190366	0.000285888	0.738828	0.261172	0.00109693	0.009034539	3.10715	2.03041	0	0.4203637	3.576016	1	1	1	1.169425	0.2611723	0.7388277	94.47226	0.001450557	3.576016	0.791254	0.936258	1.04697	1.22552
279500	-17399.7	-17379.95	-19.75379	37.2387	0.248189	0.255609	0.246496	0.249706	0.08854449	0.382842	0.551725	25.8193	0.846197	0.000357947	0.000515848	0.0241403	0.00079117	0.911301	0.0886995	0.1415161	0.01195669	3.06301	2.02707	0	0.7325018	3.525533	1	1	1	1.258527	0.08869948	0.9113005	21.33416	0.000934972	3.525533	0.800068	0.939406	1.04527	1.21525
279600	-17394.56	-17374.49	-20.06365	7.47588	0.254816	0.240604	0.253303	0.251277	0.2094233	0.430082	0.432699	21.8005	0.433832	0.000354213	0.000356368	0.0179547	0.000357301	0.796064	0.203936	0.02128852	0.001145575	2.87901	2.05966	0	0.4968342	3.98674	1	1	1	1.245455	0.2039362	0.7960638	97.90627	0.0008235925	3.98674	0.580777	0.846388	1.07785	1.49499
279700	-17393.23	-17372.38	-20.84615	29.26724	0.251964	0.250813	0.246056	0.251167	0.1878996	0.404458	0.524974	19.4028	0.498451	0.000386342	0.00050146	0.0185338	0.000476125	0.259815	0.740185	0.2760507	0.01066529	2.89533	2.0318	0	0.9282521	3.880946	1	1	1	1.262427	0.740185	0.259815	10.72189	0.0009552092	3.880946	0.775796	0.930632	1.04988	1.24369
279800	-17393.38	-17375.36	-18.01931	49.08367	0.253022	0.246076	0.260082	0.240821	0.07528063	0.234077	0.500335	16.1748	0.730909	0.000258777	0.000553132	0.0178816	0.000808037	0.853614	0.146386	0.04393391	0.01155305	2.85817	2.06391	0	0.7798806	3.937985	1	1	1	1.43109	0.1463861	0.8536139	70.83076	0.001105523	3.937985	0.824849	0.948022	1.04035	1.18678
279900	-17391.49	-17373	-18.49405	38.87545	0.253581	0.25186	0.250212	0.244348	0.02843379	0.111337	0.311307	22.8226	0.581746	0.000109794	0.000306993	0.0225063	0.000573684	0.44444	0.55556	0.01906345	0.003013854	2.88323	2.02995	0	1.192103	3.497879	1	1	1	1.278408	0.5555596	0.4444404	62.91442	0.0009861424	3.497879	0.804134	0.940843	1.04448	1.21054
280000	-17395.48	-17376.86	-18.62545	6.109201	0.247484	0.246029	0.25451	0.251977	0.04472723	0.460243	0.371594	31.5382	0.157691	0.000267236	0.000215763	0.0183124	9.15618e-05	0.156512	0.843488	0.02294306	0.02157849	3.11452	2.08005	0	1.57188	3.879982	1	1	1	1.200737	0.8434879	0.1565121	13.43319	0.000580641	3.879982	0.542505	0.826472	1.08101	1.55001
280100	-17398.8	-17375.83	-22.97357	28.09915	0.247544	0.244981	0.248361	0.259115	0.1743489	0.568337	0.528233	28.2303	0.6892	0.000413059	0.000383911	0.0205173	0.0005009	0.0344179	0.965582	0.04130672	0.009328369	3.07392	2.02284	0	2.096784	3.688957	1	1	1	1.366034	0.9655821	0.03441793	61.72795	0.0007267846	3.688957	0.77143	0.929017	1.05069	1.24886
280200	-17389.94	-17372.4	-17.54104	42.67783	0.252424	0.250001	0.244946	0.252629	0.103721	0.189893	0.519027	16.7706	0.542317	0.000251971	0.000688702	0.0222531	0.000719606	0.377696	0.622304	0.02202814	0.01206147	2.97796	1.99831	0	1.623891	3.186491	1	1	1	1.254175	0.6223045	0.3776955	55.89328	0.00132691	3.186491	0.812689	0.943836	1.04279	1.20068
280300	-17395.15	-17373.31	-21.83329	20.1745	0.25103	0.246667	0.244457	0.257846	0.2516761	0.176211	0.253766	10.3574	1.14913	0.000394787	0.000568544	0.023205	0.00257453	0.774012	0.225988	0.1927369	0.01243626	2.78942	2.0339	0	0.8150345	3.087282	1	1	1	1.234979	0.2259884	0.7740116	55.73151	0.002240423	3.087282	0.732889	0.914275	1.05749	1.29535
280400	-17387.57	-17371.52	-16.05308	33.96847	0.252483	0.24464	0.253846	0.249032	0.05630641	0.0928121	0.206132	8.60292	0.266579	0.000219689	0.000487921	0.0203634	0.000631003	0.967707	0.0322934	0.03677689	0.009231206	3.05328	2.2051	0	0.9963581	3.688919	1	1	1	1.433808	0.03229339	0.9677066	39.53416	0.002367036	3.688919	0.791112	0.936207	1.047	1.22568
280500	-17390.36	-17374.78	-15.57977	17.45557	0.249868	0.241482	0.256987	0.251663	0.07610819	0.0362349	0.132026	5.56461	0.145198	0.00015559	0.00056691	0.0238941	0.000623472	0.55825	0.44175	0.04485406	0.002788682	3.0946	1.95839	0	1.812306	3.348675	1	1	1	1.352966	0.4417503	0.5582497	14.23489	0.004293935	3.348675	0.714264	0.906823	1.06056	1.31836
280600	-17387.55	-17371.38	-16.16711	42.68689	0.252087	0.24442	0.251071	0.252422	0.09442099	0.0684487	0.144161	5.24642	1.24025	0.000269391	0.000567366	0.0206481	0.00488118	0.633731	0.366269	0.003121042	0.0118675	3.00637	2.12322	0	1.535042	3.472759	1	1	1	1.459909	0.3662685	0.6337315	48.81251	0.003935657	3.472759	0.812708	0.943843	1.04279	1.20066
280700	-17385.74	-17374.44	-11.30338	37.28164	0.25439	0.242178	0.25743	0.246003	0.05459363	0.0346972	0.129968	2.97441	0.138649	0.00024867	0.000931468	0.0213172	0.000993677	0.983601	0.0163992	0.007695471	0.006018966	2.99253	1.98445	0	0.7039532	3.448068	1	1	1	1.359015	0.01639917	0.9836008	15.18579	0.007166873	3.448068	0.800178	0.939445	1.04525	1.21513
280800	-17391.57	-17374.39	-17.18119	8.536552	0.247112	0.251274	0.243443	0.258171	0.2669414	0.0596137	0.144802	4.95937	0.761124	0.000238008	0.000578124	0.0198004	0.0030388	0.538386	0.461614	0.01681516	0.01631102	3.00051	2.01925	0	1.621811	3.833724	1	1	1	1.323896	0.4616139	0.5383861	37.60771	0.003992514	3.833724	0.60455	0.858132	1.07544	1.46188
280900	-17392.6	-17375.97	-16.63009	9.579091	0.248306	0.252388	0.24553	0.253776	0.09647456	0.137393	0.201959	9.05717	0.195705	0.000357426	0.000525395	0.0235622	0.000509125	0.850641	0.149359	0.02807209	0.004517634	2.91976	1.79102	0	1.264921	3.167649	1	1	1	1.415555	0.1493585	0.8506415	32.64961	0.002601492	3.167649	0.624309	0.867548	1.0732	1.43494
281000	-17386.82	-17375.98	-10.84613	34.51836	0.244378	0.243381	0.249931	0.26231	0.08194635	0.0774823	0.151746	7.09764	0.235154	0.00021445	0.000419992	0.0196443	0.000650842	0.631752	0.368248	0.001385879	6.391648e-05	3.02284	2.10775	0	0.5227556	3.796025	1	1	1	1.323732	0.3682484	0.6317516	2.775405	0.002767725	3.796025	0.792704	0.936779	1.04669	1.22382
281100	-17387.53	-17372.33	-15.19556	42.43423	0.254208	0.248113	0.2464	0.251279	0.03846094	0.0512347	0.215958	7.38891	0.319625	0.000142283	0.000599733	0.0205196	0.000887623	0.999638	0.000361619	0.1714592	0.004176386	3.01466	1.91534	0	0.7926875	3.68405	1	1	1	1.357445	0.0003616189	0.9996384	7.799785	0.002777078	3.68405	0.812174	0.943657	1.04289	1.20127
281200	-17389.77	-17374.64	-15.13445	11.82146	0.253977	0.249682	0.245975	0.250366	0.2100388	0.157183	0.145508	5.43165	0.199972	0.000587448	0.000543815	0.0203	0.000747366	0.771823	0.228177	0.0377411	0.01908076	2.96225	1.87593	0	0.7312201	3.373374	1	1	1	1.364129	0.2281772	0.7718228	89.32471	0.003737352	3.373374	0.65827	0.883044	1.06888	1.38981
281300	-17386.13	-17373.43	-12.70384	23.77334	0.251895	0.244713	0.247864	0.255528	0.05393275	0.135402	0.236984	4.63277	1.31918	0.000517386	0.000905542	0.0177023	0.00504073	0.94445	0.0555501	0.03333001	0.0006404277	3.03307	1.95719	0	0.8218454	3.717056	1	1	1	1.280382	0.05555014	0.9444499	24.60789	0.00382111	3.717056	0.752672	0.921954	1.05407	1.2713
281400	-17391.05	-17378.41	-12.63335	10.66133	0.24993	0.248047	0.253185	0.248838	0.1156114	0.12644	0.255975	4.22308	1.52598	0.000454032	0.000919178	0.0151646	0.00547963	0.942948	0.0570524	0.009022173	0.01188525	2.9994	1.82014	0	1.318935	3.920028	1	1	1	1.294981	0.05705241	0.9429476	2.554478	0.003590891	3.920028	0.641929	0.875694	1.07103	1.41135
281500	-17385.62	-17377.55	-8.066615	33.57155	0.254012	0.246737	0.250435	0.248817	0.1027522	0.170896	0.388461	1.46474	2.2428	0.000985862	0.00224095	0.00844976	0.0129382	0.674021	0.325979	0.01739219	0.001396215	2.92119	1.92267	0	1.261108	3.803096	1	1	1	1.253679	0.3259786	0.6740214	0.3437687	0.00576878	3.803096	0.78994	0.935785	1.04722	1.22705
281600	-17393.9	-17376.28	-17.62166	7.983215	0.253909	0.245362	0.246098	0.254631	0.2780063	0.0887145	0.183611	1.62034	2.64516	0.000602705	0.00124741	0.0110082	0.0179705	0.151531	0.848469	0.08949661	0.003029103	2.98541	1.82723	0	1.016914	3.863871	1	1	1	1.374785	0.8484691	0.1515309	26.59734	0.006793756	3.863871	0.592679	0.852325	1.07668	1.47831
281700	-17389.94	-17376.87	-13.06779	38.67443	0.251057	0.243278	0.251769	0.253896	0.02458614	0.0636726	0.101391	1.85606	3.07827	0.000373106	0.000594125	0.0108761	0.0180379	0.00702113	0.992979	0.01318495	0.01485721	3.04707	1.95794	0	1.398189	3.828649	1	1	1	1.290732	0.9929789	0.007021132	6.014026	0.00585976	3.828649	0.803648	0.940672	1.04457	1.21111
281800	-17392.29	-17378.87	-13.41551	11.96626	0.252546	0.244639	0.249507	0.253309	0.02476744	0.0714626	0.163546	1.71039	0.814047	0.000582422	0.00133291	0.0139397	0.0066345	0.361602	0.638398	0.01700353	0.01600234	2.9652	2.03184	0	0.2063043	3.931194	1	1	1	1.240379	0.6383982	0.3616018	23.89363	0.008150027	3.931194	0.660153	0.883879	1.06862	1.38735
281900	-17390.81	-17373.02	-17.79763	44.89516	0.254996	0.242873	0.250485	0.251646	0.07559005	0.0437114	0.112952	2.62306	5.83149	0.000187241	0.000483841	0.0112361	0.0249797	0.432584	0.567416	0.02595749	0.0323626	2.94531	1.98748	0	0.4129441	3.783813	1	1	1	1.339634	0.5674159	0.4325841	57.92086	0.004283585	3.783813	0.817183	0.945393	1.04189	1.19553
282000	-17392.93	-17375.66	-17.26702	4.554298	0.247725	0.24859	0.25581	0.247875	0.02479466	0.0610193	0.159143	2.24795	5.69341	0.000298842	0.000779404	0.0110094	0.0278835	0.0402314	0.959769	0.007746095	0.01163606	2.82197	1.96522	0	0.9787014	3.780387	1	1	1	1.581649	0.9597686	0.04023142	24.01795	0.004897501	3.780387	0.482442	0.792431	1.08398	1.64115
282100	-17392.09	-17374.66	-17.4325	30.60403	0.246665	0.255605	0.247382	0.250349	0.05369622	0.0690897	0.223154	2.44268	4.44089	0.000302075	0.000975674	0.0106799	0.0194165	0.428251	0.571749	0.07430041	0.008545543	2.95787	2.02722	0	1.371541	3.942862	1	1	1	1.373853	0.571749	0.428251	74.13301	0.004372207	3.942862	0.780495	0.932356	1.04901	1.23814
282200	-17394.04	-17377.85	-16.18719	46.46713	0.24483	0.257871	0.246976	0.250323	0.1001539	0.0670641	0.147357	2.552	2.97672	0.000339177	0.000745257	0.0129067	0.0150547	0.810314	0.189686	0.09667327	0.002286413	3.11073	1.92532	0	0.5419688	3.870456	1	1	1	1.253745	0.1896859	0.8103141	32.87415	0.005057499	3.870456	0.820178	0.946424	1.04129	1.19211
282300	-17389.21	-17375.1	-14.10517	42.79154	0.253454	0.251082	0.248934	0.24653	0.02970962	0.0879084	0.173179	2.20645	3.72898	0.000471389	0.000928632	0.0118316	0.0199958	0.853187	0.146813	0.01442527	0.008763984	2.95954	2.06785	0	1.339835	3.652265	1	1	1	1.314294	0.1468131	0.8531869	14.41317	0.00536227	3.652265	0.812927	0.943919	1.04274	1.20041
282400	-17390.76	-17374.92	-15.84034	27.69751	0.257609	0.247271	0.240431	0.254689	0.1878873	0.0826324	0.123993	4.89708	1.31188	0.000313345	0.000470185	0.0185699	0.00497471	0.85469	0.14531	0.03564835	0.01083039	2.85784	1.945	0	1.381825	3.782281	1	1	1	1.276355	0.1453098	0.8546902	9.709329	0.003792038	3.782281	0.769868	0.928437	1.05098	1.25072
282500	-17390.54	-17375.6	-14.94335	36.12461	0.252393	0.244874	0.250966	0.251766	0.08038396	0.0953053	0.122794	5.72294	0.739031	0.000291844	0.000376021	0.0175248	0.00226307	0.615842	0.384158	0.001272685	0.02185793	2.93428	1.84161	0	0.9774953	3.77036	1	1	1	1.31785	0.3841578	0.6158422	70.69076	0.003062206	3.77036	0.797149	0.938368	1.04584	1.21864
282600	-17387.22	-17374.15	-13.06503	22.46521	0.246876	0.249363	0.255011	0.24875	0.1026979	0.0698259	0.140797	4.35076	1.01591	0.000277108	0.000558763	0.0172663	0.0040317	0.0590675	0.940932	0.05267607	0.001352868	3.14545	2.03341	0	0.6964628	3.849387	1	1	1	1.139759	0.9409325	0.05906753	8.162913	0.003968563	3.849387	0.746007	0.919394	1.05524	1.27936
282700	-17390.27	-17372.91	-17.35484	34.27357	0.249939	0.251381	0.247361	0.251319	0.03410692	0.0835245	0.095883	3.63181	2.29535	0.000356186	0.000408888	0.0154877	0.0097884	0.441145	0.558855	0.07863739	0.01559496	3.03837	1.89752	0	1.187413	3.862939	1	1	1	1.489542	0.5588546	0.4411454	78.24885	0.004264448	3.862939	0.792	0.936526	1.04683	1.22465
