Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
24200	4	2	4	1	9	3	4	4	2	4	4	9	4	4
24300	2	2	3	1	2	3	4	4	2	7	4	2	4	4
24400	7	2	1	1	4	3	4	4	5	11	4	12	4	4
24500	2	2	2	1	1	3	4	4	10	2	4	13	4	4
24600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
24700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
24800	2	2	2	1	3	3	4	4	5	2	4	11	4	4
24900	1	2	1	1	1	3	4	4	1	1	4	1	4	4
25000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
25100	2	2	5	1	1	3	4	4	5	5	4	5	4	4
25200	5	2	1	1	3	3	4	4	3	5	4	3	4	4
25300	6	2	1	1	2	3	4	4	2	6	4	2	4	4
25400	1	2	4	1	2	3	4	4	8	8	4	12	4	4
25500	3	2	3	1	4	3	4	4	4	3	4	4	4	4
25600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
25700	2	2	2	1	8	3	4	4	4	2	4	8	4	4
25800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
25900	8	2	1	1	2	3	4	4	2	8	4	2	4	4
26000	2	2	8	1	4	3	4	4	12	12	4	12	4	4
26100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
26200	1	2	1	1	1	3	4	4	1	1	4	1	4	4
26300	4	2	4	1	4	3	4	4	9	4	4	9	4	4
26400	2	2	2	1	1	3	4	4	1	2	4	1	4	4
26500	2	2	5	1	2	3	4	4	2	5	4	2	4	4
26600	2	2	3	1	2	3	4	4	2	7	4	2	4	4
26700	1	2	1	1	3	3	4	4	1	1	4	6	4	4
26800	3	2	3	1	9	3	4	4	2	3	4	9	4	4
26900	1	2	5	1	4	3	4	4	10	5	4	10	4	4
27000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
27100	2	2	9	1	1	3	4	4	8	9	4	8	4	4
27200	2	2	2	1	12	3	4	4	1	2	4	12	4	4
27300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
27400	1	2	1	1	2	3	4	4	1	1	4	5	4	4
27500	7	2	1	1	2	3	4	4	1	11	4	5	4	4
27600	2	2	2	1	4	3	4	4	1	2	4	8	4	4
27700	2	2	1	1	1	3	4	4	1	5	4	1	4	4
27800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
27900	2	2	1	1	2	3	4	4	1	5	4	5	4	4
28000	1	2	1	1	1	3	4	4	1	1	4	1	4	4
28100	3	2	3	1	3	3	4	4	3	3	4	3	4	4
28200	3	2	3	1	2	3	4	4	2	3	4	2	4	4
28300	2	2	2	1	2	3	4	4	5	2	4	5	4	4
28400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28500	2	2	2	1	1	3	4	4	2	2	4	5	4	4
28600	3	2	7	1	3	3	4	4	3	7	4	3	4	4
28700	1	2	5	1	4	3	4	4	4	5	4	4	4	4
28800	3	2	10	1	4	3	4	4	4	10	4	4	4	4
28900	3	2	1	1	3	3	4	4	3	6	4	3	4	4
29000	5	2	1	1	4	3	4	4	4	5	4	4	4	4
29100	12	2	1	1	2	3	4	4	3	12	4	7	4	4
29200	1	2	1	1	1	3	4	4	5	1	4	5	4	4
29300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
29400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
29500	7	2	2	1	3	3	4	4	3	7	4	3	4	4
29600	8	2	3	1	3	3	4	4	3	13	4	3	4	4
29700	1	2	1	1	1	3	4	4	1	1	4	1	4	4
29800	2	2	4	1	2	3	4	4	2	9	4	2	4	4
