Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5
50400	2	4	2	4	3	3	3	2	3	3
50500	3	4	2	4	3	3	3	6	3	3
50600	1	4	1	4	3	3	3	1	3	3
50700	2	4	2	4	3	3	3	2	3	3
50800	2	4	2	4	3	3	3	2	3	3
50900	2	4	2	4	3	3	3	2	3	3
51000	1	4	1	4	3	3	3	1	3	3
51100	1	4	4	4	3	3	3	4	3	3
51200	2	4	2	4	3	3	3	2	3	3
51300	1	4	1	4	3	3	3	1	3	3
51400	3	4	3	4	3	3	3	3	3	3
51500	1	4	7	4	3	3	3	7	3	3
51600	2	4	2	4	3	3	3	2	3	3
51700	2	4	2	4	3	3	3	2	3	3
51800	3	4	3	4	3	3	3	3	3	3
51900	3	4	3	4	3	3	3	3	3	3
52000	1	4	1	4	3	3	3	1	3	3
52100	1	4	4	4	3	3	3	4	3	3
52200	6	4	2	4	3	3	3	6	3	3
52300	4	4	1	4	3	3	3	4	3	3
52400	1	4	1	4	3	3	3	1	3	3
52500	3	4	2	4	3	3	3	6	3	3
52600	1	4	5	4	3	3	3	5	3	3
52700	2	4	2	4	3	3	3	2	3	3
52800	2	4	2	4	3	3	3	2	3	3
52900	1	4	2	4	3	3	3	4	3	3
53000	6	4	2	4	3	3	3	6	3	3
53100	2	4	6	4	3	3	3	6	3	3
53200	2	4	2	4	3	3	3	2	3	3
53300	1	4	1	4	3	3	3	1	3	3
53400	2	4	2	4	3	3	3	2	3	3
53500	2	4	2	4	3	3	3	2	3	3
53600	2	4	2	4	3	3	3	2	3	3
53700	3	4	3	4	3	3	3	3	3	3
53800	7	4	1	4	3	3	3	7	3	3
53900	3	4	3	4	3	3	3	3	3	3
54000	3	4	3	4	3	3	3	3	3	3
54100	3	4	3	4	3	3	3	3	3	3
54200	3	4	5	4	3	3	3	5	3	3
54300	2	4	2	4	3	3	3	2	3	3
54400	3	4	3	4	3	3	3	3	3	3
54500	3	4	3	4	3	3	3	3	3	3
54600	1	4	1	4	3	3	3	1	3	3
54700	3	4	3	4	3	3	3	3	3	3
54800	3	4	3	4	3	3	3	3	3	3
54900	3	4	3	4	3	3	3	3	3	3
55000	3	4	5	4	3	3	3	5	3	3
55100	1	4	1	4	3	3	3	1	3	3
55200	3	4	3	4	3	3	3	3	3	3
55300	2	4	2	4	3	3	3	2	3	3
55400	3	4	3	4	3	3	3	3	3	3
55500	5	4	1	4	3	3	3	5	3	3
55600	3	4	3	4	3	3	3	3	3	3
55700	3	4	2	4	2	3	3	2	3	3
55800	3	4	3	4	3	3	3	3	3	3
55900	3	4	3	4	3	3	3	3	3	3
56000	3	4	3	4	3	3	3	3	3	3
56100	3	4	3	4	3	3	3	3	3	3
56200	2	4	2	4	3	3	3	2	3	3
56300	2	4	2	4	3	3	3	2	3	3
56400	5	4	3	4	3	3	3	5	3	3
56500	1	4	2	4	3	3	3	4	3	3
56600	2	4	2	4	3	3	3	2	3	3
56700	1	4	1	4	3	3	3	1	3	3
56800	3	4	3	4	3	3	3	3	3	3
56900	3	4	3	4	3	3	3	3	3	3
57000	6	4	2	4	3	3	3	6	3	3
57100	3	4	2	4	7	3	3	7	3	3
57200	3	4	2	4	2	3	3	2	3	3
57300	3	4	1	4	1	3	3	1	3	3
57400	3	4	3	4	3	3	3	3	3	3
57500	3	4	2	4	3	3	3	6	3	3
57600	3	4	3	4	3	3	3	3	3	3
57700	1	4	3	4	1	3	3	1	3	3
57800	3	4	3	4	3	3	3	3	3	3
57900	2	4	3	4	7	3	3	7	3	3
58000	3	4	3	4	3	3	3	3	3	3
58100	3	4	3	4	3	3	3	3	3	3
58200	3	4	3	4	3	3	3	3	3	3
58300	2	4	2	4	3	3	3	2	3	3
58400	1	4	1	4	3	3	3	1	3	3
58500	2	4	2	4	3	3	3	2	3	3
58600	2	4	4	4	3	3	3	4	3	3
58700	2	4	2	4	3	3	3	2	3	3
58800	1	4	2	4	3	3	3	4	3	3
58900	3	4	2	4	3	3	3	6	3	3
59000	2	4	2	4	3	3	3	2	3	3
59100	2	4	2	4	3	3	3	2	3	3
59200	2	4	2	4	3	3	3	2	3	3
59300	2	4	2	4	3	3	3	2	3	3
59400	2	4	6	4	3	3	3	6	3	3
59500	1	4	4	4	3	3	3	4	3	3
59600	1	4	1	4	3	3	3	1	3	3
59700	3	4	3	4	3	3	3	3	3	3
59800	2	4	2	4	3	3	3	2	3	3
