Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5
22200	2	2	2	1	3	3	3	2	3	3
22300	2	2	2	1	3	3	3	2	3	3
22400	1	2	1	1	3	3	3	1	3	3
22500	1	2	1	1	3	3	3	1	3	3
22600	3	2	3	1	3	3	3	3	3	3
22700	1	2	1	1	3	3	3	1	3	3
22800	1	2	1	1	3	3	3	1	3	3
22900	1	2	4	1	3	3	3	4	3	3
23000	2	2	2	1	3	3	3	2	3	3
23100	1	2	1	1	3	3	3	1	3	3
23200	2	2	6	1	3	3	3	6	3	3
23300	1	2	1	1	3	3	3	1	3	3
23400	1	2	1	1	3	3	3	1	3	3
23500	3	2	3	1	3	3	3	3	3	3
23600	1	2	1	1	3	3	3	1	3	3
23700	2	2	2	1	3	3	3	2	3	3
23800	1	2	1	1	3	3	3	1	3	3
23900	2	2	2	1	3	3	3	2	3	3
24000	2	2	2	1	3	3	3	2	3	3
24100	2	2	4	1	3	3	3	4	3	3
24200	1	2	1	1	3	3	3	1	3	3
24300	2	2	2	1	3	3	3	2	3	3
24400	1	2	1	1	3	3	3	1	3	3
24500	3	2	3	1	3	3	3	3	3	3
24600	3	2	2	1	2	3	3	2	3	3
24700	1	2	1	1	3	3	3	1	3	3
24800	2	2	3	1	2	3	3	2	3	3
24900	2	2	2	1	3	3	3	2	3	3
25000	2	2	2	1	3	3	3	2	3	3
25100	2	2	2	1	3	3	3	2	3	3
25200	4	2	1	1	3	3	3	4	3	3
25300	2	2	4	1	3	3	3	4	3	3
25400	2	2	2	1	3	3	3	2	3	3
25500	2	2	2	1	3	3	3	2	3	3
25600	1	2	1	1	3	3	3	1	3	3
25700	1	2	1	1	3	3	3	1	3	3
25800	3	2	3	1	3	3	3	3	3	3
25900	1	2	1	1	3	3	3	1	3	3
26000	2	2	2	1	3	3	3	2	3	3
26100	2	2	2	1	3	3	3	2	3	3
26200	1	2	1	1	3	3	3	1	3	3
26300	2	2	2	1	3	3	3	2	3	3
26400	1	2	1	1	3	3	3	1	3	3
26500	1	2	1	1	3	3	3	1	3	3
26600	4	2	2	1	3	3	3	4	3	3
26700	2	2	2	1	3	3	3	2	3	3
26800	2	2	2	1	3	3	3	2	3	3
26900	2	2	2	1	3	3	3	2	3	3
27000	2	2	4	1	3	3	3	4	3	3
27100	2	2	2	1	3	3	3	2	3	3
27200	1	2	1	1	3	3	3	1	3	3
27300	2	2	2	1	3	3	3	2	3	3
27400	2	2	2	1	3	3	3	2	3	3
27500	1	2	1	1	3	3	3	1	3	3
27600	1	2	1	1	3	3	3	1	3	3
27700	2	2	2	1	3	3	3	2	3	3
27800	1	2	1	1	3	3	3	1	3	3
27900	1	2	1	1	3	3	3	1	3	3
28000	2	2	2	1	3	3	3	2	3	3
28100	2	2	2	1	3	3	3	2	3	3
28200	2	2	2	1	3	3	3	2	3	3
28300	2	2	2	1	3	3	3	2	3	3
28400	2	2	2	1	3	3	3	2	3	3
28500	4	2	2	1	3	3	3	4	3	3
28600	1	2	1	1	3	3	3	1	3	3
28700	1	2	1	1	3	3	3	1	3	3
28800	2	2	2	1	3	3	3	2	3	3
28900	2	2	1	1	3	3	3	4	3	3
29000	1	2	1	1	3	3	3	1	3	3
29100	2	2	2	1	3	3	3	2	3	3
29200	2	2	2	1	3	3	3	2	3	3
29300	2	2	4	1	3	3	3	4	3	3
29400	2	2	2	1	3	3	3	2	3	3
29500	1	2	1	1	3	3	3	1	3	3
29600	1	2	1	1	3	3	3	1	3	3
29700	2	2	4	1	3	3	3	4	3	3
29800	2	2	2	1	3	3	3	2	3	3
29900	1	2	1	1	3	3	3	1	3	3
30000	2	2	2	1	3	3	3	2	3	3
30100	2	2	2	1	3	3	3	2	3	3
30200	1	2	1	1	3	3	3	1	3	3
30300	2	2	2	1	3	3	3	2	3	3
30400	2	2	2	1	3	3	3	2	3	3
30500	2	2	4	1	3	3	3	4	3	3
30600	2	2	2	1	3	3	3	2	3	3
30700	1	2	1	1	3	3	3	1	3	3
30800	1	2	1	1	3	3	3	1	3	3
30900	1	2	1	1	3	3	3	1	3	3
31000	1	2	1	1	3	3	3	1	3	3
31100	1	2	1	1	3	3	3	1	3	3
31200	2	2	2	1	3	3	3	2	3	3
31300	1	2	2	1	3	3	3	4	3	3
31400	1	2	1	1	3	3	3	1	3	3
31500	2	2	2	1	3	3	3	2	3	3
31600	1	2	1	1	3	3	3	1	3	3
31700	2	2	2	1	3	3	3	2	3	3
31800	2	2	2	1	3	3	3	2	3	3
31900	2	2	2	1	3	3	3	2	3	3
32000	1	2	1	1	3	3	3	1	3	3
32100	1	2	1	1	3	3	3	1	3	3
32200	1	2	1	1	3	3	3	1	3	3
32300	2	2	2	1	3	3	3	2	3	3
32400	1	2	1	1	3	3	3	1	3	3
32500	2	2	2	1	3	3	3	2	3	3
32600	1	2	1	1	3	3	3	1	3	3
32700	1	2	1	1	3	3	3	1	3	3
32800	2	2	1	1	3	3	3	4	3	3
32900	1	2	1	1	3	3	3	1	3	3
33000	2	2	2	1	3	3	3	2	3	3
33100	2	2	2	1	3	3	3	2	3	3
33200	1	2	1	1	3	3	3	1	3	3
33300	2	2	2	1	3	3	3	2	3	3
33400	2	2	2	1	3	3	3	2	3	3
33500	1	2	1	1	3	3	3	1	3	3
33600	1	2	1	1	3	3	3	1	3	3
33700	2	2	2	1	3	3	3	2	3	3
33800	2	2	2	1	3	3	3	2	3	3
33900	2	2	2	1	3	3	3	2	3	3
34000	2	2	2	1	3	3	3	2	3	3
34100	2	2	2	1	3	3	3	2	3	3
34200	2	2	2	1	3	3	3	2	3	3
34300	1	2	1	1	3	3	3	1	3	3
34400	2	2	2	1	3	3	3	2	3	3
34500	2	2	2	1	3	3	3	2	3	3
34600	1	2	1	1	3	3	3	1	3	3
34700	2	2	2	1	3	3	3	2	3	3
34800	1	2	1	1	3	3	3	1	3	3
34900	2	2	2	1	3	3	3	2	3	3
35000	1	2	4	1	3	3	3	4	3	3
35100	2	2	2	1	3	3	3	2	3	3
35200	1	2	1	1	3	3	3	1	3	3
35300	2	2	2	1	3	3	3	2	3	3
35400	2	2	2	1	3	3	3	2	3	3
35500	1	2	1	1	3	3	3	1	3	3
35600	2	2	2	1	3	3	3	2	3	3
35700	1	2	1	1	3	3	3	1	3	3
35800	1	2	1	1	3	3	3	1	3	3
35900	2	2	2	1	3	3	3	2	3	3
36000	2	2	2	1	3	3	3	2	3	3
36100	2	2	2	1	3	3	3	2	3	3
36200	2	2	2	1	3	3	3	2	3	3
36300	1	2	1	1	3	3	3	1	3	3
36400	2	2	2	1	3	3	3	2	3	3
36500	1	2	1	1	3	3	3	1	3	3
36600	2	2	2	1	3	3	3	2	3	3
36700	4	2	1	1	3	3	3	4	3	3
36800	2	2	2	1	3	3	3	2	3	3
36900	1	2	1	1	3	3	3	1	3	3
37000	3	2	3	1	3	3	3	3	3	3
37100	1	2	1	1	3	3	3	1	3	3
37200	1	2	1	1	3	3	3	1	3	3
37300	2	2	2	1	3	3	3	2	3	3
37400	2	2	2	1	3	3	3	2	3	3
37500	2	2	2	1	3	3	3	2	3	3
37600	2	2	2	1	3	3	3	2	3	3
37700	1	2	1	1	3	3	3	1	3	3
37800	2	2	2	1	3	3	3	2	3	3
37900	2	2	2	1	3	3	3	2	3	3
38000	2	2	2	1	3	3	3	2	3	3
38100	3	2	3	1	6	3	3	6	3	3
38200	2	2	3	1	2	3	3	2	3	3
38300	2	2	2	1	3	3	3	2	3	3
38400	3	2	3	1	3	3	3	3	3	3
38500	2	2	2	1	3	3	3	2	3	3
38600	2	2	2	1	3	3	3	2	3	3
38700	1	2	1	1	3	3	3	1	3	3
38800	2	2	2	1	3	3	3	2	3	3
38900	2	2	2	1	3	3	3	2	3	3
39000	2	2	4	1	3	3	3	4	3	3
39100	2	2	2	1	3	3	3	2	3	3
39200	1	2	1	1	3	3	3	1	3	3
39300	1	2	1	1	3	3	3	1	3	3
39400	1	2	1	1	3	3	3	1	3	3
39500	1	2	1	1	3	3	3	1	3	3
39600	2	2	2	1	3	3	3	2	3	3
39700	1	2	1	1	3	3	3	1	3	3
39800	2	2	2	1	3	3	3	2	3	3
39900	2	2	2	1	3	3	3	2	3	3
40000	1	2	1	1	3	3	3	1	3	3
40100	1	2	1	1	3	3	3	1	3	3
40200	1	2	1	1	3	3	3	1	3	3
40300	2	2	2	1	3	3	3	2	3	3
40400	1	2	1	1	3	3	3	1	3	3
40500	1	2	1	1	3	3	3	1	3	3
40600	2	2	2	1	3	3	3	2	3	3
40700	1	2	1	1	3	3	3	1	3	3
40800	2	2	2	1	3	3	3	2	3	3
40900	2	2	2	1	3	3	3	2	3	3
41000	1	2	1	1	3	3	3	1	3	3
41100	1	2	1	1	3	3	3	1	3	3
41200	1	2	1	1	3	3	3	1	3	3
41300	1	2	1	1	3	3	3	1	3	3
41400	2	2	2	1	3	3	3	2	3	3
41500	2	2	2	1	3	3	3	2	3	3
41600	2	2	2	1	3	3	3	2	3	3
41700	2	2	2	1	3	3	3	2	3	3
41800	2	2	2	1	3	3	3	2	3	3
41900	3	2	5	1	3	3	3	5	3	3
42000	3	2	3	1	3	3	3	3	3	3
42100	1	2	1	1	3	3	3	1	3	3
42200	1	2	1	1	3	3	3	1	3	3
42300	5	2	3	1	3	3	3	5	3	3
42400	2	2	2	1	3	3	3	2	3	3
42500	2	2	2	1	3	3	3	2	3	3
42600	2	2	2	1	3	3	3	2	3	3
42700	2	2	2	1	3	3	3	2	3	3
42800	2	2	2	1	3	3	3	2	3	3
42900	2	2	2	1	3	3	3	2	3	3
43000	3	2	3	1	6	3	3	6	3	3
43100	1	2	1	1	3	3	3	1	3	3
43200	1	2	1	1	3	3	3	1	3	3
43300	1	2	1	1	3	3	3	1	3	3
43400	2	2	2	1	3	3	3	2	3	3
43500	4	2	1	1	3	3	3	4	3	3
43600	2	2	2	1	3	3	3	2	3	3
43700	2	2	2	1	3	3	3	2	3	3
43800	2	2	2	1	3	3	3	2	3	3
43900	1	2	1	1	3	3	3	1	3	3
44000	2	2	2	1	3	3	3	2	3	3
44100	1	2	1	1	3	3	3	1	3	3
44200	2	2	2	1	3	3	3	2	3	3
44300	1	2	1	1	3	3	3	1	3	3
44400	2	2	2	1	3	3	3	2	3	3
44500	2	2	2	1	3	3	3	2	3	3
44600	2	2	2	1	3	3	3	2	3	3
44700	1	2	1	1	3	3	3	1	3	3
44800	2	2	2	1	3	3	3	2	3	3
44900	2	2	2	1	3	3	3	2	3	3
45000	2	2	3	1	2	3	3	2	3	3
45100	2	2	2	1	3	3	3	2	3	3
45200	2	2	2	1	3	3	3	2	3	3
45300	2	2	2	1	3	3	3	2	3	3
45400	2	2	2	1	3	3	3	2	3	3
45500	1	2	1	1	3	3	3	1	3	3
45600	4	2	1	1	3	3	3	4	3	3
45700	1	2	1	1	3	3	3	1	3	3
45800	1	2	1	1	3	3	3	1	3	3
45900	2	2	2	1	3	3	3	2	3	3
46000	1	2	1	1	3	3	3	1	3	3
46100	1	2	1	1	3	3	3	1	3	3
46200	1	2	1	1	3	3	3	1	3	3
46300	1	2	1	1	3	3	3	1	3	3
46400	1	2	1	1	3	3	3	1	3	3
46500	2	2	2	1	3	3	3	2	3	3
46600	1	2	1	1	3	3	3	1	3	3
46700	2	2	2	1	3	3	3	2	3	3
46800	6	2	2	1	3	3	3	6	3	3
46900	1	2	1	1	3	3	3	1	3	3
47000	1	2	1	1	3	3	3	1	3	3
47100	2	2	2	1	3	3	3	2	3	3
47200	3	2	3	1	3	3	3	3	3	3
47300	1	2	1	1	3	3	3	1	3	3
47400	2	2	2	1	3	3	3	2	3	3
47500	2	2	2	1	3	3	3	2	3	3
47600	2	2	2	1	3	3	3	2	3	3
47700	1	2	1	1	3	3	3	1	3	3
47800	2	2	2	1	3	3	3	2	3	3
47900	2	2	2	1	3	3	3	2	3	3
48000	2	2	2	1	3	3	3	2	3	3
48100	1	2	1	1	3	3	3	1	3	3
48200	2	2	2	1	3	3	3	2	3	3
48300	1	2	1	1	3	3	3	1	3	3
48400	2	2	2	1	3	3	3	2	3	3
48500	2	2	2	1	3	3	3	2	3	3
48600	1	2	1	1	3	3	3	1	3	3
48700	2	2	2	1	3	3	3	2	3	3
48800	2	2	2	1	3	3	3	2	3	3
48900	2	2	2	1	3	3	3	2	3	3
49000	2	2	2	1	3	3	3	2	3	3
49100	1	2	1	1	3	3	3	1	3	3
49200	2	2	2	1	3	3	3	2	3	3
49300	1	2	1	1	3	3	3	1	3	3
49400	2	2	2	1	3	3	3	2	3	3
49500	2	2	2	1	3	3	3	2	3	3
49600	1	2	1	1	3	3	3	1	3	3
49700	2	2	2	1	3	3	3	2	3	3
49800	1	2	1	1	3	3	3	1	3	3
49900	2	2	2	1	3	3	3	2	3	3
50000	1	2	1	1	3	3	3	1	3	3
50100	2	2	2	1	3	3	3	2	3	3
50200	1	2	1	1	3	3	3	1	3	3
50300	2	2	2	1	3	3	3	2	3	3
50400	2	2	2	1	3	3	3	2	3	3
50500	2	2	2	1	3	3	3	2	3	3
50600	2	2	2	1	3	3	3	2	3	3
50700	2	2	2	1	3	3	3	2	3	3
50800	2	2	2	1	3	3	3	2	3	3
50900	1	2	1	1	3	3	3	1	3	3
51000	3	2	3	1	3	3	3	3	3	3
51100	4	2	1	1	3	3	3	4	3	3
51200	1	2	1	1	3	3	3	1	3	3
51300	1	2	1	1	3	3	3	1	3	3
51400	2	2	2	1	3	3	3	2	3	3
51500	2	2	2	1	3	3	3	2	3	3
51600	2	2	2	1	3	3	3	2	3	3
51700	2	2	1	1	3	3	3	4	3	3
51800	2	2	2	1	3	3	3	2	3	3
51900	2	2	2	1	3	3	3	2	3	3
52000	2	2	2	1	3	3	3	2	3	3
52100	2	2	2	1	3	3	3	2	3	3
52200	2	2	2	1	3	3	3	2	3	3
52300	2	2	2	1	3	3	3	2	3	3
52400	2	2	2	1	3	3	3	2	3	3
52500	2	2	2	1	3	3	3	2	3	3
52600	1	2	1	1	3	3	3	1	3	3
52700	2	2	2	1	3	3	3	2	3	3
52800	2	2	2	1	3	3	3	2	3	3
52900	1	2	1	1	3	3	3	1	3	3
53000	1	2	1	1	3	3	3	1	3	3
53100	2	2	2	1	3	3	3	2	3	3
53200	2	2	2	1	3	3	3	2	3	3
53300	2	2	2	1	3	3	3	2	3	3
53400	2	2	2	1	3	3	3	2	3	3
53500	1	2	1	1	3	3	3	1	3	3
53600	2	2	2	1	3	3	3	2	3	3
53700	2	2	2	1	3	3	3	2	3	3
53800	2	2	2	1	3	3	3	2	3	3
53900	1	2	1	1	3	3	3	1	3	3
54000	2	2	2	1	3	3	3	2	3	3
54100	2	2	2	1	3	3	3	2	3	3
54200	1	2	1	1	3	3	3	1	3	3
54300	2	2	2	1	3	3	3	2	3	3
54400	2	2	2	1	3	3	3	2	3	3
54500	1	2	1	1	3	3	3	1	3	3
54600	3	2	3	1	3	3	3	3	3	3
54700	1	2	1	1	3	3	3	1	3	3
54800	2	2	2	1	3	3	3	2	3	3
54900	3	2	3	1	3	3	3	3	3	3
55000	2	2	2	1	3	3	3	2	3	3
55100	1	2	1	1	3	3	3	1	3	3
55200	2	2	2	1	3	3	3	2	3	3
55300	1	2	1	1	3	3	3	1	3	3
55400	1	2	1	1	3	3	3	1	3	3
55500	4	2	2	1	3	3	3	4	3	3
55600	1	2	1	1	3	3	3	1	3	3
55700	2	2	2	1	3	3	3	2	3	3
55800	1	2	1	1	3	3	3	1	3	3
55900	2	2	2	1	3	3	3	2	3	3
56000	1	2	1	1	3	3	3	1	3	3
56100	3	2	3	1	3	3	3	3	3	3
56200	2	2	2	1	3	3	3	2	3	3
56300	1	2	1	1	3	3	3	1	3	3
56400	1	2	1	1	3	3	3	1	3	3
56500	1	2	1	1	3	3	3	1	3	3
56600	2	2	2	1	3	3	3	2	3	3
56700	1	2	1	1	3	3	3	1	3	3
56800	3	2	3	1	3	3	3	3	3	3
56900	2	2	2	1	3	3	3	2	3	3
57000	2	2	2	1	3	3	3	2	3	3
57100	1	2	1	1	3	3	3	1	3	3
57200	1	2	1	1	3	3	3	1	3	3
57300	2	2	2	1	3	3	3	2	3	3
57400	1	2	1	1	3	3	3	1	3	3
57500	2	2	2	1	3	3	3	2	3	3
57600	2	2	2	1	3	3	3	2	3	3
57700	1	2	1	1	3	3	3	1	3	3
57800	2	2	2	1	3	3	3	2	3	3
57900	1	2	1	1	3	3	3	1	3	3
58000	2	2	3	1	2	3	3	2	3	3
58100	2	2	2	1	3	3	3	2	3	3
58200	2	2	2	1	3	3	3	2	3	3
58300	2	2	2	1	3	3	3	2	3	3
58400	1	2	1	1	3	3	3	1	3	3
58500	2	2	2	1	3	3	3	2	3	3
58600	2	2	1	1	3	3	3	4	3	3
58700	4	2	2	1	3	3	3	4	3	3
58800	1	2	1	1	3	3	3	1	3	3
58900	2	2	2	1	3	3	3	2	3	3
59000	1	2	1	1	3	3	3	1	3	3
59100	2	2	2	1	3	3	3	2	3	3
59200	1	2	1	1	3	3	3	1	3	3
59300	2	2	2	1	3	3	3	2	3	3
59400	1	2	1	1	3	3	3	1	3	3
59500	1	2	1	1	3	3	3	1	3	3
59600	2	2	2	1	3	3	3	2	3	3
59700	1	2	1	1	3	3	3	1	3	3
59800	2	2	2	1	3	3	3	2	3	3
59900	2	2	2	1	3	3	3	2	3	3
60000	1	2	1	1	3	3	3	1	3	3
60100	4	2	1	1	3	3	3	4	3	3
60200	2	2	2	1	3	3	3	2	3	3
60300	1	2	1	1	3	3	3	1	3	3
60400	2	2	2	1	3	3	3	2	3	3
